Mission URL,Type,Background,Walkthrough,Game
https://borderlands.fandom.com/wiki/The_Great_Vault_(mission),Main,"""Reinforcements? Check. Crazy Siren lady's experimental technology? Double-check. Annoying bad guys to shoot? Check-a-rooney. You are ready to take the Calypsos down as you'll ever be, so get it done, you know, before the end of the world.""","Objectives[]
Return to Sanctuary
Talk to Lilith
Look out the window, turd farmers!
Talk to Lilith
+ Say goodbye to Ava
+ Say goodbye to Ellie
+ Say goodbye to Marcus
+ Say goodbye to Hammerlock
+ Take Hammerlock's gift
+ Say goodbye to Claptrap
+ Say goodbye to Zer0
+ Say goodbye to Moxxi
+ Use one of Moxxi's slots
Go to Devil's Razor
Talk to Vaughn
Catch up to Tannis
Clear out COV
Meet Tannis
Drive to Cathedral of the Twin Gods
Follow Ava
Shoot explosive charge
Clear out defenses
Fight to Courtyard of the Damned
Open sanctum door
Enter Inner Sanctum
Kill Anointed
Raise processing tank pressure (4)
Destroy processing tank
Drop down pipe
Find Troy
Kill Troy
Investigate ECHO device
Talk to Lilith
Loot Vault
Talk to Tannis
Strategy[]
Troy's health is entirely comprised of flesh, and so a strong incendiary weapon should be used. He will go through several different phases, between each of them, he will fly back to Tyreen to power up; during this time, he is immune to all damage.
His primary attack involves him slamming down his sword, creating rings of phaselock orbs as he does. These will radiate outward from the point of impact and can be jumped over or dodged between. As the fight progresses, he will summon tinks and rakks to assist him in the fight. Due to their weak attacks and small health pools, they are best used as a way to gain a Second Wind.
During his final phase, Troy will surround his sword with a large pillar of rock before slamming it down. During the charge-up for this attack, he stays still, so his head is exposed. Additionally, his attack will not track, so it can be dodged if one moves fast enough.
Completion[]
""Very good. When you return to Sanctuary, please go to my lab first, I suspect that analyzer might be a  missing piece in the puzzle I have been trying to solve.""""Back to ship, everyone. We have to find Nekrotafeyo.""
Turn In: Tannis",Borderlands_3
https://borderlands.fandom.com/wiki/The_First_Vault_Hunter,Main,"""The end has begun, but there's still a chance to avert the apocalypse. The legendary first Vault Hunter, Typhon DeLeon, thinks he can help. They say never meet your heroes, but maybe make an exception just this once.""","Objectives[]
Return to Sanctuary
Go to lab
Analyze slab
Go to bridge
Navigate to Nekrotafeyo
Use drop pod
Go to coordinates
Clear camp
Redirect power
Go to coordinates
Enter cave
Follow Grouse
Meet Typhon
Follow Typhon
Place Pandora Vault Key
Place Eden-6 Vault Key
Place Promethea Vault Key
Strategy[]
Completion[]
""Maliwan's set up a butt-load of bases between us and the Vault. This is exactly why I tried to keep Nekrotafeyo secret in the first place, but I guess that bird's out of its cage. You gotta get the last Key. I hid it near the Vault.""
Turn In: Typhon",Borderlands_3
https://borderlands.fandom.com/wiki/Footsteps_of_Giants,Main,"""Typhon thinks you can stop The Destroyer with the help of The Machine, but you'll need four Vault Keys. Typhon knows where the Nekrotafeyo Vault Key is, and knowing is half the battle. The other half is sending a Vault Hunter to fight.""","Objectives[]
Go to Vault
Clear Maliwan camp
Find elevated position
Destroy generator
Take alternate route
Kill General Traunt
Reach the temple
Clear Maliwan forces
Activate elevator
Activate Temple energy
Grab Eridian crystal
Place Eridian crystal
Kill Lt. Preston
Pick up Eridian crystal
Place Eridian crystal
Use keyboard
Use elevator
Clear Vault room
Find Vault Key
Activate Eridian teleporter
Wait for Typhon
Follow Typhon
Dig out Vault Key
Take Vault Key
Place Vault Key
Enter Vault
Loot Vault
Take Eridian Fabricator
Strategy[]
Completion[]
""You check in with your people, I'll head to the machine. And hey, from one Vault Hunter to another... thanks. I just hope we still have time to fix things.""
Turn In: Typhon",Borderlands_3
https://borderlands.fandom.com/wiki/In_the_Shadow_of_Starlight,Main,"""With the help of Typhon and Tannis, you must use the Vault Keys to activate The Machine and stop The Great Vault from opening and releasing The Destroyer. The fate of universe is at stake. You can tell because of all the capital letters.""","Objectives[]
Return to Sanctuary
Go to Tannis' lab
Place Nekrotafeyo Vault Key
Take Nekrotafeyo Vault Key
Return to Desolation's Edge
Go to The Pyre of Stars gate
Place Vault Key
Enter The Pyre of Stars
Follow Tannis
Give Pandora Vault Key
Follow Typhon
Use Promethea pedestal
Follow Typhon
Use switch
Climb Eridian steps
Follow Typhon
Use Eden-6 pedestal
Go to Eridian geyser
Follow Typhon
Go to switches
Use switch
Follow Typhon
Use Nekrotafeyo pedestal
Go to Tannis
Protect Tannis
Strategy[]
Completion[]
""Pandora's gonna be ripped apart. And if Tyreen leeches the Destroyer, that'll be the last of our problems. We have to stop her. Typhon bought us our lives, but we are running out of last chances.""
Turn In: Lilith",Borderlands_3
https://borderlands.fandom.com/wiki/Divine_Retribution,Main,"""Here it is, the end of all things. Tyreen has opened The Great Vault. There's no denying it, no delaying, no escaping. When the world is burning down around you, all you can do is run towards the fire. Time to kill a god.""","Objectives[]
Enter portal
Find Tyreen
Defeat Tyreen the Destroyer
Collect Vault Key
Loot Vault
Leave Vault
Return to Sanctuary
Go to Lilith's room
Talk to Ava
Give Vault Key to Tannis
Talk to Tannis
Loot Lilith's room
Place Eridian artifact
Strategy[]
Tyreen the Destroyer can be a very easy fight if the right precautions are taken. It is recommended to have a shield with the Brimming buff (+5% health regeneration when shields are full) so that when Tyreen ducks under or around the arena, the Vault Hunters can have some effective form of health regeneration. She will start the fight by rearing her mangled body and some quick damage can be dealt, the most being with shotguns.
Tyreen has four forms of attack in the initial phase:
A single beam that can deal massive amounts of damage and quickly cripple characters.
Rows of eridium shards launched from the ground in 3 directions
These can be outrun or jumped over.
Multiple bombs launched around the arena.
When her first portion of health is gone, the arena will turn purple and she will be immune for some time. Characters must climb on her back (as instructed by Lilith) and damage the Eye of the Destroyer that rests on her head so that she becomes vulnerable again. The fastest way up is behind the monster, while the critical hit location is Tyreen's head. If the eye is shot and the character backpedals, they can stand on her head to deal more damage. Weapons with massive burst damage (Hellwalker, Mind-Killer, etc) or those that regenerate ammo (The Butcher, King's Call, Queen's Call, or Lucian's Call,) will be useful in depleting her health. The character will be knocked off Tyreen if they are still on her when she gets up.
Her next set of attacks include a massive rotation cylinder of lasers, a fireball that shoots out in several directions, and an incendiary laser blast that comes from 5 directions in a cone. When she hits the final portion of her health bar, she will fly up and shoot out 20 or so lasers in 2 cone patterns that will deal a massive amount of damage if it hit the character. When she lands to stop and recharge, the killing blow can be dealt.
A different strategy to fighting Tyreen is to stay at the entrance of the arena. The majority of her attacks cannot reach there, and the ones that can are slow and very easy to dodge.
When Tyreen is killed, the Vault can be looted.
Completion[]
""Attention, crew of Sanctuary. That motherf**kin' Vault Hunter just saved y'all asses, so show some respect! Ain't enough heroes in this galaxy.""
Turn In: Tannis",Borderlands_3
https://borderlands.fandom.com/wiki/Powerful_Connections,Side,"""Lovable old Marcus needs you to help him repair a vending machine that was scavenged by bandits. You'll be rewarded with access to his vast stores of deadly munitions. Hooray for capitalism!""","Objectives[]
Identify problem
Collect skag spine
+ Collect human spine
Fix vending machine
Strategy[]
The human spine is easy to collect, as any human enemy killed during the mission will always drop it, and only one needs to be collected.
The skag spine drops from a badass shock skag, which is also found in the indicated area, though multiple skags must be killed before the badass shows up.
Completion[]",Borderlands_3
https://borderlands.fandom.com/wiki/Bad_Reception,Side,"""Claptrap is totally miserable because he lost his beloved antenna! Help him feel complete again by finding an array of replacement options.""","Objectives[]
Search old laundry
Open trap door
Collect wire hanger
Search satellite tower
Destroy satellite dish
Collect antenna
Search Sid's Stop
Speak to Sid
Destroy Sid's satellite dish
Destroy second dish
Destroy final dish
Speak to Sid
Kill Sid
Collect tinfoil hat
Search Spark's Cave
Collect spork
Search old shack
Collect umbrella
Give items to Claptrap
Strategy[]
Completion[]
Turn In: Claptrap",Borderlands_3
https://borderlands.fandom.com/wiki/Dump_on_Dumptruck,Side,"""Ellie wants you to kill someone named The Holy Dumptruck who's been talkin' smack about the Crimson Raiders. Teach him a lesson in manners by shooting him a whole bunch. That'll learn 'em.""","Objectives[]
Kill The Holy Dumptruck.
Shoot 'em in the ass (Optional)
Open the trap door.
Find red chest.
Strategy[]
There's a bounty poster outside Ellie's Catch-A-Ride shop offering a bounty for a bandit known as The Holy Dumptruck. The Holy Dumptruck can be found at the top of the bandit outpost indicated by the mission marker, and to reach him requires fighting through a number of Children of the Vault fanatics. He carries a shield that will block most attacks, but using melee attacks or grenades can overwhelm his guard and open him up to gunfire. Occasionally, he will bend over to taunt by ""mooning"" and at this point he can be shot in the rear for the bonus objective to be completed.
When the Holy Dumptruck has been eliminated, Ellie messages to point out a nearby trapdoor. This can be opened by shooting two targets, one on an overhead water pipe and another on a power supply unit to the left of the pipe. This causes water burst free and form a puddle that completes a circuit through an otherwise broken power cable. With the trapdoor open, the mission is completed, allowing access to the final room in the bandit enclave where a red chest can be found.
Completion[]
Turn In: Ellie",Borderlands_3
https://borderlands.fandom.com/wiki/Golden_Calves,Side,"""Vaughn's got a plan to stick it to the COV by replacing all their ugly little statues with something a little more glorious. Gather pictures of Vaughn and get ready to piss off some gods.""","Objectives[]
Find poster with front view
Find poster with profile view
Find poster with intimate view
Go to 3D printing plant
Locate scanner
Use scanner
Admire your work
Smash COV statues
Replace with Vaughn statues
Talk to Vaughn
Strategy[]
Completion[]
Turn In: Vaughn",Borderlands_3
https://borderlands.fandom.com/wiki/Under_Taker_(mission),Side,"""You need to go kill the Under Taker, because Vaughn's certainly not about to let his trademark Hyperion Redbars go without a fight.""","Objectives[]
Find Under Taker
Kill Under Taker
Strategy[]
Under Taker can be found in a small camp just before the transition point to Ascension Bluff. He is armed with a powerful shock submachine gun which can quickly deplete Vault Hunter's shield. He will dive into a trash pile and deploy a turret.
Although an Outrunner can not be driven into the camp, it can be placed on the road just a short distance away facing the camp entrance. From there, and using Outrunner's mounted weapons, it is possible to take down Under Taker with little to no danger.
Completion[]
Turn In: Vaughn",Borderlands_3
https://borderlands.fandom.com/wiki/Skag_Dog_Days,Side,"""Chef Frank needs you to track down and harvest some succulents so he can reclaim his rightful place at the top of the food service food chain. Go on then, it's time to succ.""","Objectives[]
Find the Big Succ
Find cacti
Pick up cactus fruit
Collect Succulent Skag meat
Kill Succulent Alpha Skag
Collect alpha skag meat
Kill Mincemeat
Kill Trufflemunch and Buttmunch
Collect meat
Drop ingredients off
Strategy[]
Completion[]
Turn In: Chef Frank",Borderlands_3
https://borderlands.fandom.com/wiki/Head_Case,Side,"""Save the Sun Smasher operative from the torture simulation.""","This mission can be picked up inside the Holy Broadcast Center, after the fight with Mouthpiece.
Objectives[]
Pick up head
Plug head in
Enter simulation
Collect memory fragments: 0/4 (optional)
Find Vic
Kill interrogator
Exit simulation
Talk to Vic
Strategy[]
Completion[]
Turn In: Vic",Borderlands_3
https://borderlands.fandom.com/wiki/Healers_and_Dealers,Side,"""You've gotta help Dr. Ace round up medications so he can help all the poor bastards affected by this war. And if he offers you one of his rap mixtapes, just try to humor him.""","This mission can be picked up from a bounty board near the Fast Travel Station to Meridian Outskirts.
Objectives[]
Meet Ace Baron
Collect meds: 0/45
Blood packs: 0/4
Threaten Hardin
or
Pay Hardin (optional)
Take meds
Destroy medical convoy
Deliver medical supplies: 0/3
Pick up empty blood pack
Follow Ace
Attach empty blood pack
Pick up blood pack
Hand over blood packs
Strategy[]
Completion[]
Turn In: Ace Baron",Borderlands_3
https://borderlands.fandom.com/wiki/Maliwannabees,Side,"""A Proomethean civilian wants revenge for Maliwan's transgressions, but doesn't know who exactly is to blame. It's up to you to dispense payback.""","Objectives[]
Go to murder scene
Go to supply vehicle
Choose to kill Rax or Max
Return to Ziff
+ Kill remaining trooper
Strategy[]
Notes[]
Rax and Max cannot be attacked until after a sequence plays in which they force a bandit to ""walk the plank"" by falling to his death through a hole in the platform, landing on a target on the ground with several other dead bandit bodies.
Once either one is killed, the other cannot be attacked immediately.  The optional objective to kill the remaining trooper becomes active only after returning to ground level and walking away from the elevator a bit, at which point an additional voice line from Ziff will play and the player can return and kill the other trooper.
Completion[]
Turn in:",Borderlands_3
https://borderlands.fandom.com/wiki/Rise_and_Grind,Side,"""Lorelei isn't messing around when it comes to her caffeine fix. Do whatever you've gotta do to get Rise and Grind back in business and deliver that sweet coffee to Lorelei at Watershed base. And you might want to hurry. She's getting antsy.""","Objectives[]
Go to Rise and Grind
Request service
Talk to Barista Bot
Kill Core Daddy
Pick up power core
Insert power core
Reboot Rise and Grind
Order coffee
Find Maliwan commander
Kill Coffee Runner
Take to-go cup
Return to Rise and Grind
Defend Rise and Grind
Place to-go cup
Take to-go cup
Bring coffee to Lorelei
Help Atlas defend
Talk to Lorelei
Strategy[]
Completion[]
Turn In: Lorelei",Borderlands_3
https://borderlands.fandom.com/wiki/Dynasty_Diner,Side,"""Beau needs you to help get the Dynasty Diner up and running again so he can start feeding the refugees. Help him, help you, with burgers...Delicious, meaty burgers.""","Objectives[]
Locate Beau
Retake Diner
Enter employee area
Make Dynasty meal
Kill ratch larva 0/3
Kill Ratch Nest
Collect ratch meat
Return to Dynasty Diner
Place ratch meat on digiscanner
Spawn Burger Bot
Follow Burger BOT
Clear Burger BOT's path
Follow Burger BOT
Clear Burger BOT's path
Follow Burger BOT
Kill Archer Rowe and friends
Grab Dynasty meal
Return to Lorelei
Strategy[]
Completion[]
Turn In: Lorelei",Borderlands_3
https://borderlands.fandom.com/wiki/Just_a_Prick,Side,"""Tannis needs your help rounding up all the used syringes scattered around Sanctuary. Don't worry, she'll probably disinfect them before she uses them again.""","Objectives[]
Collect empty hypos (8)
Return hypos to Tannis's lab
Strategy[]
Completion[]
Turn in:",Borderlands_3
https://borderlands.fandom.com/wiki/Kill_Killavolt,Side,"""Killavolt, a bandit ECHOstreamer, is hosting his very own battle royale. But if Moxxi has anything to do about it, it's gonna be lights out for Killavolt.""","Objectives[]
Go to Lectra City
Enter battle royale
Meet up with Moxxi
Collect Trudy's token
Collect Jenny's token
Collect Lena's token
Collect batteries: 0/3
Head to Moxxi's
Give batteries to Moxxi
Take booby-trapped token from Moxxi
Head to the Killarena
Attend token ceremony
Give Trudy's token
Give Jenny's token
Give Lena's token
Give booby-trapped token
Kill Killavolt
Collect Killavolt's charge pack
Mount Killavolt's charge pack
Talk to Moxxi
Strategy[]
As Killavolt is immune to shock damage, non-elemental or radiation weapons should be used to deplete his shield. If the Vault Hunter has a sufficiently damaging weapon, they can aim for his physical shield in his left hand; after sufficient damage has been dealt, Killavolt will drop to his knees and his head will be exposed. Once his shield has been broken, incendiary weapons should be utilized for maximum effect.
The majority of Killavolt's attacks also deal shock damage, so The Transformer wil greatly trivialize the battle.
After Killavolt receives sufficient damage, he will teleport out of the arena and 2 to 4 enemies will spawn, consisting of fanatics and psychos. Killing these enemies quickly is recommended as Killavolt will perform a charging attack and swing his shield when he isn't targeted.
Completion[]
""You sure know how to please a girl in front of an audience, sugar. I am happy to call you my champion any time you like. Look, this ain't the most civilized galaxy. I get that. I can't shoot every sonofabitch who runs his mouth or tries to disrespect me, heh...... but I can try.""
Turn In: Moxxi",Borderlands_3
https://borderlands.fandom.com/wiki/Proof_of_Wife,Side,"""The bandit Tumorhead will hand over an Atlas soldier she kidnapped if we free the psychotic love of her life, Bloodshine, currently imprisoned by the cop bots. Looks like a prisoner exchange, and it's gonna go flawlessly. Definitely.""","Objectives[]
Go to hideout
Get rid of cop bots
Ring buzzer
Head to Police HQ
Use intercom
Destroy cop bots
Free Bloodshine
Collect Bloodshine's mask
Return to hideout
Place Bloodshine's mask
Kill Bloodshine's friends: 0/3
Kill entire wedding party
Kill Bloodshine's best man
Kill Bloodshine's sister
Kill Bloodshine's mother
Kill Tumorhead
Free Naoko
Strategy[]
Corrosive weapons are recommended to clear out the 3-4 waves of cop bots will spawn at the police HQ. If a bot creates a dome shield, it can be disabled with a shock weapon.
When Bloodshine has been freed, she becomes hostile to the Vault Hunter and has to be killed. Naoko will instruct the Vault Hunter to grab her mask and use it as a disguise to get into Tumorhead's hideout.
The entire wedding party consists of exclusively flesh-based enemies such as fanatics and psychos, although is a high chance of a badass enemy spawning with armor.
Completion[]
Turn in:",Borderlands_3
https://borderlands.fandom.com/wiki/Porta_Prison,Side,"""What could be worse than being stuck in a portapotty by a bureauractic AI? Let's find out!""","Objectives[]
Speak to Trashmouth's crew
Kill traitors
Get the spray paint
Spray graffiti (6)
Destroy dirty cop bot
Collect AI chip
Install AI chip
Destroy dirty cop bots
Break septic tank
Destroy recycler bot
Collect AI chip
Install AI chip
Find Trashmouth
Destroy Trashmouth's technical
Collect illegal weapon",Borderlands_3
https://borderlands.fandom.com/wiki/Technical_NOGout,Side,"""A scientist named Quinn has been working on some anti-Maliwan tech in his secret underground laboratory. Help him complete his experiments so Lorelei can get her hands on that tech.""","Objectives[]
Check on Quinn
Locate Quinn
Drive NOG catcher
Capture NOGs
Talk to Quinn
Summon NOG
Observe Quinn's upgrade
Defend Quin
Strategy[]
The mission can be picked up from a Bounty Board next to a Catch-A-Ride near the entrance to Lectra City.
Completion[]
Trivia[]
A monitor on Quinn's console displays a radial graph containing values that correspond to most of the skills in Dungeons & Dragons 5th edition.",Borderlands_3
https://borderlands.fandom.com/wiki/Holy_Spirits,Side,"""The Order of the Impending Storm relies on this distillery for... well, booze. You have to save the Holy Spirits contained within from an infestation of filthy ratch!""","Objectives[]
Follow brother Mendel.
Clear ratch gunk: 0/3
Kill ratch brood mothers: 0/3
+ Harvest intoxicated ratch livers: 0/5
Take bell striker
Repair bell
Ring bell
Return to Mendel
+ Place intoxicated ratch livers",Borderlands_3
https://borderlands.fandom.com/wiki/Invasion_of_Privacy,Side,"""A Maliwan dickbag has stolen Ava's diary and is reading it to his troops. Hunt him down before he gets to the juicy stuff.""","Objectives[]
Go to Athenas
Retrieve stuff: 0/2
Retrieve more of Ava's stuff: 0/3
Get diary
Find Beans
Seriously, find Beans
Not kidding, find Beans, it's super important
Kill Beans
Find the hide-a-key
Open weapons cache
Return to Sanctuary
Go to Ava's room
Return Ava's belongings: 0/5
Talk to Ava
Strategy[]
Due to their placement, all required items can be collected without fighting any of the enemies. Following the objectives markers Vault Hunters can rush through groups of enemies before they are able to inflict any serious damage.
Private Beans is a Badass NOG and can be found in the Dido's Remorse cemetery where he is backed up by a large group of Maliwan soldiers. To avoid being surrounded, Vault Hunters should be constantly on the move. If in danger of being killed, they can retreat outside the cemetery to replenish shields and health.
A strong shock weapon helps to strip down Private Beans's shield. With no shield, he will start using bullet-deflecting energy shield and blasting powerful waves. Vault hunters can then use their action skills to distract and force him to expose his vulnerable rear.
Completion[]
Turn in: Ava",Borderlands_3
https://borderlands.fandom.com/wiki/Opposition_Research,Side,"""Gonner Maleggies, an Atlas spy, needs help collecting dirt on Katagawa to help disrupt the alliance of COV and Maliwan.""","Objectives[]
Get Katagawa intel (3)
Locate spy
Search body
Follow blood
Search toilet
Take tape
Locate spy
Search body
Open locker
Kill interrogator
Take key
Get tape
Locate spy
Kill Maliwan
Take tape
Open door to data center
Use central computer
Enter password
Kill Maliwan
Kill COV
Turn on loudspeaker
Clear room
Upload data to Atlas
Strategy[]
Completion[]
Turn In: Gonner Maleggies",Borderlands_3
https://borderlands.fandom.com/wiki/Ratch%27d_Up,Side,"""Atlas HQ has a ratch problem and no one has seen the janitor in a while. See what he's been up to.""","Objectives[]
Find Terry
Search for clues
Search secret area
Investigate voice
Open Glenn's cell
Eliminate ratch threat
Talk to Glenn
Follow Glenn
Pick up Terry's brain
Lower cage
Kill Gary
Place Terry's brain
Resurrect Terry
Talk to Terry
Talk to Glenn
Strategy[]
Completion[]
Turn In:",Borderlands_3
https://borderlands.fandom.com/wiki/Don%27t_Truck_with_Eden-6,Side,"""Inquisitor Bloodflap and his gang have been terrorizing the citizens of Eden-6. Take out his gang to piss off the big hoss big boss, then make sure he explodes.""","The mission can be picked up from a woman who was ran over by a Bandit Technical in Floodmoor Basin, near the Catch-A-Ride just north of the Fast Travel Station - Drop Pod.
Objectives[]
Talk to Miller
Kill Bloodflap's gang: 0/2
Kill Bloodflap
Talk to Miller",Borderlands_3
"https://borderlands.fandom.com/wiki/Get_Quick,_Slick",Side,"""Leadfoot Prisa needs help from someone with drivin' skillz to tidy up some loose ends. Use her special outrunner – she's the fastest thing in these parts. Remember, it's all about driving fast, because she has no weapons!""","This mission can be picked up next to Prisa's Garage in Floodmoor Basin.
Objectives[]
Go to Prisa's garage
Drive Prisa's outrunner
Jump ramps: 0/5
Jump over logs
Do ""The Big Jump""
Destroy Pops' outrunner
Take Pops' loot",Borderlands_3
https://borderlands.fandom.com/wiki/On_the_Blood_Path,Side,"""A totally harmless guy named Ramsden needs you to free his best buddy Holder from a brutal bandit gang called the Shanks.""","Objectives[]
Open door
Search guard station for key (3)
Take gate key
Unlock gate
Kill Shanks
Find Holder's cell
Open Holder's cell
Check on Holder
Search cell
Follow hole
Defeat the Shanks
Find Holder
Talk with Holder
Side with Holder
Kill Ramsden
Kill Fingerbiters
Talk to Holder
-OR-
Open door for Ramsden
Kill Holder
Kill Shanks
Talk to Ramsden
Strategy[]
Completion[]
""You went up against ""No Fingers"" Ramsden and lived. I can respect that. Here's my shield, as promised. Now get the hell out of Shankland. We've gotta rebuild, in case the Biters come to avenge Ramsden.""
""So long, Holder. See, that's what you get when you betray your friends. If you're born a Fingerbiter, you die a Fingerbiter.""
Turn In: Holder or Ramsden",Borderlands_3
https://borderlands.fandom.com/wiki/The_Kevin_Konundrum,Side,"""These disgusting little Kevin monsters have reproduced at an alarming rate. You've gotta save the ship from this infestation!""","Objectives[]
Investigate the commotion
Take freeze gun
Freeze Kevin
Pick up Kevin
Freeze and capture Kevins: 0/6
Dispose of Kevins",Borderlands_3
https://borderlands.fandom.com/wiki/Witch%27s_Brew,Side,"""These swamp folks got secrets in spades it seems. Help Murl figure out what the bog witch has been up to.""","Objectives[]
Meet Azalea
Follow Pippie
Gather green swamp blooms: 0/3
Gather red swamp blooms: 0/3
Return to Azalea
Deposit green blooms
Kill mutated tink
Speak to Murl
Deposit red blooms
Take the Black Flame
Equip Black Flame
Destroy Azalea's vat
Destroy Azalea's vats: 0/4
Kill Azalea
Return to Murl
Strategy[]
Completion[]
""Now I infused that boom-brew into this grenade mod. Hope you like it! You sure showed that bitch what-for! I mean ""witch"". Wait, what did I say? Aw hell, who cares. SHE DEAD! Hahahaha!""
Turn In: Murl",Borderlands_3
https://borderlands.fandom.com/wiki/Sacked,Side,"""It looks like Aurelia's been cleaning house, but like, in a murdery way. Find out what she's trying to hide.""","This mission can be picked up inside the Jakobs Manor from the dead Butler of the Jakobs Family, Baldrin.
Objectives[]
Search for clue
Unlock chest
Open chest
Get recording
Search servants' quarters
Search dead body
Take eviction notice
Find clues underneath Jakobs Estate
Search cellar
Search grotto
Search deeper in grotto
Find and talk to Clare
Search abandoned shack
Get recording
Go to Wainwright",Borderlands_3
https://borderlands.fandom.com/wiki/Malevolent_Practice,Side,"""Troy's flexing his new powers and experimenting on live subjects, including Hammerlock's old prison gang. Hope they're okay!""","The mission can be picked up from Sir Hammerlock in Floodmoor Basin or in Sanctuary III, depending on story progression.
Objectives[]
Go to The Anvil
Find Hammerlock's gang: 0/4
Search for first clue
Retrieve clue
Search for second clue
Kill Anointed duo
Shatter Anointed X-2
Pick up second clue
Search for third clue
Kill Anointed X-4
Pick up clue
Search Dean's cell for fourth clue
Find Dean
Talk to Dean
Kill the Anointed Alpha
Open the jail cells
Talk to Dean",Borderlands_3
https://borderlands.fandom.com/wiki/Irregular_Customers,Side,"""The Witch's Peat bar has been overrun, and people need their drinks to cope with life on Eden-6. Help Kay get the bar up and running.""","This mission can be picked up from a bounty board in Reliance.
Objectives[]
Go to The Witch's Peat
Kill jabbers
Kill Apollo
Grab coolant valve
Place coolant valve
Flip breaker switches: 0/3
Go to The Witch's Peat
Kill Artemis
Strategy[]
Completion[]
Turn In:",Borderlands_3
https://borderlands.fandom.com/wiki/Capture_the_Frag,Side,"""Looks like the COV started killing each other down in the valley nearby. Some crazy deathmatch the Calypsos started between their followers. You know, for funsies.""","This mission can be picked up from Clay in Reliance.
Objectives[]
Go to Tyreen's camp
Kill Team Tyreen
Activate payload
Escort payload
Go to Troy's camp
Kill Team Troy
Drop the load
Talk to Clay",Borderlands_3
https://borderlands.fandom.com/wiki/Swamp_Bro,Side,"""S'up? Name's Chadd, that's with a Double-D. Like, for ""double danger"". You wanna go on an extreme adventure ? Gonna be extreme, brah! Trust a Chadd, you don't wanna miss that!""
""I got a new idea, brah! Super epic STUNT!""
""When danger calls, you answer, brah!""
""Taste the dangerrrrrrrrrrrrrrr!""","Objectives[]
Follow Chadd
Kill Grogs: 0/3
Grab grog guts: 0/3
Give grog guts to Chadd
Follow Chadd
Kill Ravagers: 0/3
Revive Chadd
Answer the call of danger
Jump!
Revive Chadd
Get fuel cans: 0/3
Attach fuel cans to boosters: 0/3
Shoot igniter
Get Chadd's righteous loot
Strategy[]
Completion[]
Turn in:",Borderlands_3
https://borderlands.fandom.com/wiki/Dynasty_Dash:_Eden-6,Side,"""Beau is expanding the Dynasty Diner franchise into an interplanetary express delivery service! He needs a reckless, er, EXPERT driver to deliver all of the juicy burgers to his hungry customers. Time is of the essence since cold burgers are a damn tragedy!""","Objectives[]
Pick up delivery burgers
Deliver burgers: 0/5
with 9:00 remaining (optional)
with 5:00 remaining (optional)
with 2:30 remaining (optional)
Return to Beau's sign spinner
Strategy[]
The fast travel network can be used to quickly warp around the map.
Use the Knotty Peak station for the delivery in the center of the map.
Characters can leave a vehicle on the far side of the map and use it to teleport to and from Reliance.
In order to complete the mission with 9 minutes remaining, signs must be destroyed to earn extra time.",Borderlands_3
https://borderlands.fandom.com/wiki/Dynasty_Dash:_Floodmoor_Basin,Side,"""Beau is expanding the Dynasty Diner franchise into an interplanetary express delivery service! He needs a reckless, er, EXPERT driver to deliver all of the juicy burgers to his hungry customers. Time is of the essence since cold burgers are a damn tragedy!""","Objectives[]
Pick up delivery burgers
Deliver burgers: 0/5
with 9:00 remaining (optional)
with 5:00 remaining (optional)
with 2:30 remaining (optional)
Return to Beau's sign spinner
Strategy[]
The fast travel network can be used to quickly warp around the map.
Use the Knotty Peak station for the delivery in the center of the map.
Characters can leave a vehicle on the far side of the map and use it to teleport to and from Reliance.
In order to complete the mission with 9 minutes remaining, signs must be destroyed to earn extra time.",Borderlands_3
https://borderlands.fandom.com/wiki/Rumble_in_the_Jungle,Side,"""Apes, lasers, fighting!""","Objectives[]
Go to scientific outpost
Clear jabber infestation (3)
Find clues (3)
Find Failurebot
Follow Failurebot
Find scientists
Collect ECHO
Find jabber tribe
Prove yourself
Complete Trial of Agility
Complete Trial of Strength
Complete Trial of Wisdom
Go to the Platform of Wisdom
Jump into the chasm
Speak to jabber king
Take ECHO
Find secret lab
Find ECHO log
Investigate bunker
Talk to Scaleon
Prove yourself
Issue challenge
Return to science outpost
Enter Terradome
Kill Queen iOsaur
Kill King Bobo
Speak to Triumphbot
Strategy[]
The ""Complete Trial of Wisdom"" objective can be completed by standing at the platform and waiting until King Bobo says the Vault Hunter has passed the trial by not jumping into the chasm.
Completion[]
""Your winnigs, good champion. Now to register my new name on my identity chip... update failed? Aw man!""
Turn In: Failurebot",Borderlands_3
