"Quest","Quick Walkthrough","Detailed Walkthrough"
"https://en.uesp.net/wiki/Oblivion:A_Mage%27s_Staff","Speak with Raminus Polus about the Arcane University. Once accepted, your task is to have a personal Staff made. Travel to Wellspring Cave only to discover there is a problem with the mages who guard this sacred place. Make your way through the cave, taking care of (or avoiding) any enemies you encounter. On the farside of Wellspring Cave dispose of the necromancers lying in wait. Take the wood from the chest and return to Raminus, who instructs you to go see Delmar in the Chironasium. Delmar asks you to choose the type of enchantment you would like and requests a full day's time to finish the work. Return after a day has passed and Delmar will tell you to retrieve your custom staff from the cupboard in the back. After you have your staff go see Raminus to be promoted to Journeyman.","Wellspring Cave[edit] After you have received all recommendations, travel to the Arcane University and speak to Raminus Polus. He will be in the Arch-Mage's Lobby during the daytime. At night, he will be unavailable to you. Once you are accepted into the guild by Raminus, speak to him about tasks to be told about the construction of your Mage's Staff. First you need to retrieve some special wood for the staff from Wellspring Cave, east of the Imperial City. Darkness on the Horizon[edit] Once you enter Wellspring Cave the quest log will direct you to speak with Eletta or Zahrasha. It isn't long before you encounter a slight hitch in this plan: Zahrasha has been killed by a necromancer just inside the entrance. Take the Wellspring Cave Key from Zahrasha's body, and continue on to discover what has happened here. More necromancers lie further in, so take care of them as you go. Exit from the other end of the cave using the key (the lock cannot be picked). You will emerge onto an island in the middle of Lake Rumare, just in time to see Eletta getting killed. You will then be approached by Noveni Othran who wants a word with you before she tries to kill you. She'll be assisted by two other necromancers. All three must be disposed of in order to advance the quest. If you are having difficulty defeating them, there are a number of strategies you can employ: If you have a high enough Acrobatics skill, one easy way to dispatch them is simply to jump off the cliffs to your left.  One by one, the necromancers will jump after you... to their deaths. However, after you jump off the cliffs, the only way to get back to the center of the island is through Wellspring Cave (the island is surrounded by invisible one-way walls which can be penetrated on the southwest corner of the island, between two large rocks. After you have your chat with Noveni Othran the invisible barrier is removed). Turn around and re-enter the cave. Only one of them will follow you. Kill them one at a time by exiting and re-entering the cave.  Individually they are relatively easy to kill. Re-enter the cave and dive underwater. Simply swim if you are an Argonian, otherwise use the Buoyancy spell (or any other spell that allows you to breathe underwater) while your enemies drown. Imperial soldiers on horseback often patrol the road outside the cave entrance, from just south at Fort Magia, north up the hill to Fort Urasek. If you exit the cave with necromancer(s) following you, make a quick run to the soldiers who will dispose of them for you. Completing Your Staff[edit] Once all necromancers have been defeated, check Eletta's body and then recover the wood for your staff which is in the Stone Chest at the center of the island. Return to Raminus and tell him what has happened. Raminus will direct you to find and speak to Delmar in the Chironasium to continue your staff creation. Your dialogue with him will determine the exact staff you end up with. You do not have to wait 24 hours to get your staff, just until the next day comes to receive your finished staff which will be in the cupboard in the back of the room. It may also contain 5 Apprentice-level scrolls, which may also be Spell Tomes if you have the DLC installed.  Afterwards, return to Raminus to be promoted to Journeyman and receive a new task."
"https://en.uesp.net/wiki/Oblivion:Mages_Guild_Second_Suspension","After breaking a rule of the Mages Guild, you are told to talk to Raminus Polus. Collect alchemy samples and hand them over to regain your standing.","Commit The Crime[edit] Upon joining the guild you are presented with a copy of the Mages Guild Charter, which states that any crime committed against a guild member results in suspension. Unlike in the Thieves Guild, however, assault is not counted as a crime and only theft and murder will cause a suspension. It seems that it was intended to include assault as a punishable crime but the necessary scripts are commented out. Theft is only treated as an offense if it is detected but murder is always counted, even if you have 100% Chameleon in effect at the time. As soon as the offense is committed, the Mages Guild Key is removed from your inventory and you are moved outside if the offense was committed on guild property. At this point, guild members will often start to direct you to Raminus Polus. Raminus will give you a small lecture about how disappointed he is and then offer a chance for redemption. First Offense[edit] If your crime was a theft, you need to acquire 20 Dragon's Tongues and 20 Redwort Flowers.  For murder, you need to acquire 20 Vampire Dusts and 20 Daedra Hearts.  On your first offense, there is actually a glitch that allows you to collect 20 of just one of the two required items, although you will lose whatever you have collected so far of the second required item.  Once you have collected enough, return to Raminus Polus to turn in your ingredients and be reinstated. Full details on where to find each of the ingredients are provided on the individual ingredient pages.  The following list provides only a couple possible suggestions. Dragon's Tongues 21 plants are near the entrance to Fort Redwater. Enough flowers are scattered south of Bravil to cover the 20 needed. Look along the path and on the north shore of the inlet to the Lower Niben. 6 plants are on the shore of a swamp that is located just above the 'd' in 'Blackwood' on the map. 14 plants can be found just southwest of the entrance to Fort Irony. 4 plants can be found by the top of the 'L' in Leyawiin. Redwort Flowers Alchemy stores may randomly stock them, but you will probably have to wait for enough to spawn. 21 plants are on the shore of a swamp that is located just above the 'd' in 'Blackwood' on the map (these are easiest to find if you have installed the Knights of the Nine official download; then there are 25 at the entrance to Fort Bulwark). There are also 11 Dragon's Tongue plants here. You can find 5 more plants southeast of Leyawiin's North East gate, just off where the path curves, or straight in the direction from the gate to Fort Blueblood Daedra Hearts Starting at level 12, alchemy stores may randomly stock them, but you will probably have to wait for enough to spawn. Dremora are easiest to find before you have completed the Main Quest, or just check near or inside any Oblivion Gates. Brittlerock Cave and Conjurer Dungeons are other locations where hearts may be acquired. Vampire Dust Raminus will only accept standard Vampire Dust, not the quest-specific Vampire Dust found on Bloodcrust Vampires.  The Unofficial Oblivion Patch allows Raminus to accept Bloodcrust Vampire dust. Never sold in alchemy stores. Vampires can be found in various Vampire Dungeons. If you were Arch-Mage when you were expelled from the guild, you can still use the Enchanted Chest to duplicate ingredients.  One catch is that you will officially be trespassing to get to the Arch-Mage's Quarters - even though there is never anybody upstairs in the tower to catch you, it does mean that you cannot wait upstairs to pass the time.  Another catch is that the ten duplicated versions of the ingredients will be considered stolen items, but Raminus will accept stolen ingredients just as readily as legally obtained ones. Second Offense[edit] After your second offense the procedure is nearly identical to the first offense.  You are again sent to collect 20 Dragon's Tongues and 20 Redwort Flowers if you committed theft, or 20 Daedra Hearts and 20 Vampire Dusts for murder.  The only difference is that this time around you must have 20 of both requested ingredients. Third Offense[edit] After your third offense, you are permanently expelled from the Mages Guild. The most serious implications are that you will no longer be able to access the Enchanting and Spellmaking altars and be permanently denied the services of Boderi Farano (Advanced Mysticism Trainer), Martina Floria (Master Illusion Trainer), Gaspar Stegine and Borissean (Spell Merchants): they are all residents of the Arcane University, which will be forever closed to you. If you are Arch-Mage it is impossible to get permanently expelled; you just receive a normal bounty for any offenses that you commit."
"https://en.uesp.net/wiki/Oblivion:Mages_Guild_Suspension","After breaking a rule of the Mages Guild, you are told to talk to Raminus Polus. Collect alchemy samples and hand them over to regain your standing.","Commit The Crime[edit] Upon joining the guild you are presented with a copy of the Mages Guild Charter, which states that any crime committed against a guild member results in suspension. Unlike in the Thieves Guild, however, assault is not counted as a crime and only theft and murder will cause a suspension. It seems that it was intended to include assault as a punishable crime but the necessary scripts are commented out. Theft is only treated as an offense if it is detected but murder is always counted, even if you have 100% Chameleon in effect at the time. As soon as the offense is committed, the Mages Guild Key is removed from your inventory and you are moved outside if the offense was committed on guild property. At this point, guild members will often start to direct you to Raminus Polus. Raminus will give you a small lecture about how disappointed he is and then offer a chance for redemption. First Offense[edit] If your crime was a theft, you need to acquire 20 Dragon's Tongues and 20 Redwort Flowers.  For murder, you need to acquire 20 Vampire Dusts and 20 Daedra Hearts.  On your first offense, there is actually a glitch that allows you to collect 20 of just one of the two required items, although you will lose whatever you have collected so far of the second required item.  Once you have collected enough, return to Raminus Polus to turn in your ingredients and be reinstated. Full details on where to find each of the ingredients are provided on the individual ingredient pages.  The following list provides only a couple possible suggestions. Dragon's Tongues 21 plants are near the entrance to Fort Redwater. Enough flowers are scattered south of Bravil to cover the 20 needed. Look along the path and on the north shore of the inlet to the Lower Niben. 6 plants are on the shore of a swamp that is located just above the 'd' in 'Blackwood' on the map. 14 plants can be found just southwest of the entrance to Fort Irony. 4 plants can be found by the top of the 'L' in Leyawiin. Redwort Flowers Alchemy stores may randomly stock them, but you will probably have to wait for enough to spawn. 21 plants are on the shore of a swamp that is located just above the 'd' in 'Blackwood' on the map (these are easiest to find if you have installed the Knights of the Nine official download; then there are 25 at the entrance to Fort Bulwark). There are also 11 Dragon's Tongue plants here. You can find 5 more plants southeast of Leyawiin's North East gate, just off where the path curves, or straight in the direction from the gate to Fort Blueblood Daedra Hearts Starting at level 12, alchemy stores may randomly stock them, but you will probably have to wait for enough to spawn. Dremora are easiest to find before you have completed the Main Quest, or just check near or inside any Oblivion Gates. Brittlerock Cave and Conjurer Dungeons are other locations where hearts may be acquired. Vampire Dust Raminus will only accept standard Vampire Dust, not the quest-specific Vampire Dust found on Bloodcrust Vampires.  The Unofficial Oblivion Patch allows Raminus to accept Bloodcrust Vampire dust. Never sold in alchemy stores. Vampires can be found in various Vampire Dungeons. If you were Arch-Mage when you were expelled from the guild, you can still use the Enchanted Chest to duplicate ingredients.  One catch is that you will officially be trespassing to get to the Arch-Mage's Quarters - even though there is never anybody upstairs in the tower to catch you, it does mean that you cannot wait upstairs to pass the time.  Another catch is that the ten duplicated versions of the ingredients will be considered stolen items, but Raminus will accept stolen ingredients just as readily as legally obtained ones. Second Offense[edit] After your second offense the procedure is nearly identical to the first offense.  You are again sent to collect 20 Dragon's Tongues and 20 Redwort Flowers if you committed theft, or 20 Daedra Hearts and 20 Vampire Dusts for murder.  The only difference is that this time around you must have 20 of both requested ingredients. Third Offense[edit] After your third offense, you are permanently expelled from the Mages Guild. The most serious implications are that you will no longer be able to access the Enchanting and Spellmaking altars and be permanently denied the services of Boderi Farano (Advanced Mysticism Trainer), Martina Floria (Master Illusion Trainer), Gaspar Stegine and Borissean (Spell Merchants): they are all residents of the Arcane University, which will be forever closed to you. If you are Arch-Mage it is impossible to get permanently expelled; you just receive a normal bounty for any offenses that you commit."
"https://en.uesp.net/wiki/Oblivion:Malacath","Once you have reached level 10, find the Shrine of Malacath and speak to worshipper Shobob gro-Rugdush. Donate a Troll Fat, and you will be tasked to free some Ogre slaves from a local mine. Free the slaves, and return to the shrine to be rewarded with the warhammer Volendrung.","Locating the Shrine of Malacath[edit] Malacath's Shrine is located on the Gold Coast, west of Fort Sutch and north of Anvil. The location of this Shrine can be marked on your map by: Speaking to Thaurron in the Anvil Mages Guild Speaking to Pinarus Inventius in Anvil about Daedric Shrines (you must have already read Modern Heretics or have spoken with Ulene Hlervu about ""Cheydinhal"") An Offering to the God[edit] Speak to Shobob gro-Rugdush, who (unless you are playing an Orc) will mention that the followers don't like 'beautiful people' and suggests that maybe you can convince him you're not so beautiful on the inside. With a little more disposition (50) he'll tell you that they don't like non-Orcs and that you should approach the shrine at your own risk.  If you are playing as an Orc, Shobob will be more welcoming and no disposition boosts are needed. In either case, you will need Troll Fat to activate Malacath's shrine. Once you have the troll fat, activate the shrine. If you are an Orc, Malacath will say: Nice present! Good! And from a nice Orc, too! Double good! Orcs are smart. They know, you want something, you do what the Boss tells you. So listen good... Lord Drad took my ogres. Poxy white-skin says he owns them. Lying maggot! They're MY ogres! So this Lord Drad, he puts my little brothers in chains, working in the mines, and it makes me mad. So. You get over to Lord Drad's estate. Get my ogres loose, and get them out. Do it now, for me... the Boss. If not, he will instead say: You brought a present. Good. That's smart. You want something? Then, if you're smart, you do what I tell you. Lord Drad took my ogres. Says he owns them. Lying maggot! They're MY ogres! Lord Drad put my little brothers in chains, working in the mines. I don't like that. Get over to Lord Drad's estate. Let my ogres loose, and get them out! Okay? Get going! The Task at Hand[edit] Drad's Estate is just southeast of the Shrine and is now marked on your map. Speak to Drad about his Ogre Slaves. You can either go with or against slavery in the dialogue. If you admire his efforts, he'll tell you the Ogres are in Bleak Mine. If you go against slavery, speak to Lady Drad to learn this information. You may need to raise her disposition to 70 to get this information from her. Exact locations to Bleak Mine are not given, but it is east of the estate. The key for unlocking Bleak Mine can be found in the sitting room area on the ground floor. The mine is protected by a leveled lock. You can pick it, use an Open spell, or use the key found in the Estate. Once in the mine, your objective is to find the ogres and release them from their cells.  There are two groups of ogres, both in locked cells.  Each cage is opened by a different key. Each Dunmer guard carries at least one of the two keys. (If you're choosing the non-violent approach, you can pickpocket one of the guards if your sneak skill is good enough), or you can open them yourself.  Once freed, the ogres will help you kill any guards they encounter. If you have kept your weapon sheathed so far, the guards will attack the ogres but not you. You will receive a quest update once you have freed all of the ogres (opened both cells). Returning to the Shrine[edit] Return to the Shrine for your reward, the warhammer Volendrung. When you complete the quest (regardless of your race), Malacath says: Good job! No one owns ogres but ME! And I fixed that maggot! The ogres own Drad! Make Drad eat dirt! Bwah-hah-hah! Now you get a present. Keep up the good work. And be nice to my little brothers!"
"https://en.uesp.net/wiki/Oblivion:Marksman_Training","Once you have a Marksman skill of 70, speak with Pinarus Inventius in Anvil or Reman Broder in Skingrad. Find and bring back an elven bow for Alawen in order to train.","Do me a favor...[edit] The two advanced trainers who can give you the master training reference necessary to start this quest are Pinarus Inventius in Anvil and Reman Broder in Skingrad. Speak with Alawen at Troll Candle Camp to find that she requires you to possess an elven bow before she will train you. Only an unenchanted elven bow will do, even though glass, ebony, and Daedric are better quality. Alawen will not take the bow, she just wants to make sure you're using ""good equipment"", which is quite ironic, considering she herself uses a silver bow. Elven bows may be found on Bandit bowmen, Marauder archers and Skeletons at level 9. They can also be found randomly in the Legion Commanders Chest in the Imperial Legion Offices between levels 9 and 11. Goblin Warlords may also carry elven bows (25% chance). At level 13, elven bows may be available from vendors. This is the only quest in the entire game other than the Daedric quests that has a ""level requirement"", though it is not exactly the level that is required, as Elven bows are not available in-game anywhere before level 9. While it is possible to ""complete"" the quest by failing it, if Alawen should die after the quest has been obtained, it is impossible, without glitches, to receive her training without reaching the required level. Using the Skull of Corruption glitch to obtain arena combatants’ weapons, one can obtain an elven bow at level 5 from the archer Bosmer during the 2nd Brawler match in the arena."
"https://en.uesp.net/wiki/Oblivion:The_Master%27s_Son","Receive the quest details from Modryn Oreyn. Escort Viranus Donton to Nonwyll Cavern. Assist in clearing out the cavern. Return to Modryn Oreyn for your reward.","Viranus Donton[edit] When you reach the rank of Protector, you will be directed to Modryn Oreyn in Chorrol for further duties. Your job is to take Viranus Donton—the son of the Guildmaster—on a contract to boost his confidence, without his mother knowing about it. The contract itself is to locate Galtus Previa, who has gone missing in Nonwyll Cavern, northwest of Chorrol. To find Viranus, cross the street from the Fighters Guild to the Donton house. Viranus will probably be right inside or upstairs in a sitting area. Fill him in about the contract and dissuade him from talking to his mother first, at which point he will become a follower. Nonwyll Cavern[edit] With Viranus in tow, travel to Nonwyll Cavern. It is located a short walk up into the hills north of Chorrol's north gate and is populated by an mixture of ""savage"" Monsters: ogres, minotaurs, and trolls. These versions are weaker than the standard version at player levels below 19, 12, and 7 respectively, after which they will be tougher (though Savage Trolls will never possess health regeneration). If you enter through the main entrance, you will need to pass through the first zone - Nonwyll Cavern - before reaching the second zone - Nonwyll Chamber of the Titans - which is where Galtus can be found (see the place page for more info). There is also a secondary entrance (map) which leads directly to the second zone and allows you to avoid three Savage Trolls in the first zone and up to two further enemies in the second. To find it, keep climbing the mountain trail after you reach the main entrance and press on north past a western fork, which leads to Cloud Top. Once you arrive at a wooden bridge turn southwest and continue downhill for a short while until you reach the entrance. Either way, be prepared for a series of tough fights, though Viranus will help out and distract some of the enemies. As he is marked as Essential, he cannot actually die, despite Modryn's worry that he might not ""come back in one piece"". Galtus Previa's body can be found in the northernmost chamber, alongside a Broken Shield which you should pick up and return to Modryn to unlock some additional dialogue lines. Reward[edit] Return to the Fighters Guild in Chorrol and report to Modryn Oreyn. If you picked up the shield and then hand it over while reporting in, he will ominously remark that he recognizes it, but refuses to elaborate further. Modryn will give the contract pay to Viranus Donton, but you will still get one Fame point and also a random type of blade—either dagger, shortsword, longsword, or claymore—with the following attributes and enchantments: Level Type Enchantments / name   1-3 Iron Drain Fatigue 30pts for 10sec   4 Fire, Frost, or Shock Damage 5pts   5-6 Steel Fire, Frost, or Shock Damage 5pts,or Drain Attribute* 10 pts for 4sec   7-8 Silver Absorb Magicka 4pts for 4sec,or Damage Magicka 40pts,or Dispel 25pts,or Drain Magicka 30pts for 10sec,or a Shortsword of the Fang      Level Type Enchantments / name   9-11 Dwarven Fire, Frost, or Shock Damage 10pts,or Drain Health 15pts for 6sec,or Disintegrate Weapon 40pts,or Damage Attribute* 2pts   12-14 Elven Fire, Frost, or Shock Damage 15pts,or Drain Magicka 40pts for 10sec,or Disintegrate Weapon 60pts,or Damage Attribute* 3pts,or a Blade of Fiery Light      Level Type Enchantments / name   15-18 Glass Fire, Frost, or Shock Damage 15pts,or Absorb Attribute* 8pts for 20sec,or Disintegrate Weapon 60pts,or Boreal,or a Thieve's Dagger [sic],or a Sword of Wounding   19-22 Ebony Fire, Frost, or Shock Damage 20pts,or Disintegrate Weapon 80pts   23+ Daedric *The specific attribute is based on the type of blade received: Dagger - Intelligence; Shortsword - Speed; Longsword - Agility. Note there are no claymores with attribute enchantments."
"https://en.uesp.net/wiki/Oblivion:A_Matter_of_Honor","Receive the contract. Find Alval Uvani and decide how you will deal with him. Make your way to the next drop.","The Target[edit] This dead drop is in a coffin located just right of the entrance to Fort Redman, north of Leyawiin. Don't forget to acquire the schedule of Alval Uvani. The Dunmer merchant, a powerful user of Destruction magic, travels from city to city in Cyrodiil, stopping to sleep at inns and his rented house in the southeast corner of Leyawiin. The cities he visits are: Bravil, at The Lonely Suitor Lodge on the night of Morndas to Tirdas. Skingrad, at the West Weald Inn on the night of Middas to Turdas. Bruma, at Olav's Tap and Tack on the night of Fredas to Loredas. And finally he should visit his house in Leyawiin on Sundas. Keep in mind that his travels obviously take time, so he might not be at location you'd expect him at the right time. A more detailed schedule can be found on his NPC page. Alval is a strong mage, but he has a rare allergy to honey, a key ingredient in mead. If you follow him to a bar and put some mead in front of him, he is likely to take a sip. This will paralyze him, allowing for an easier kill. You can also achieve the same effect by buying the bar's supply of food and drink and then selling the proprietor some mead, or by breaking into his house in Leyawiin and replacing all the food inside with mead. Alternatively, as he is often found traveling the roads, you can simply kill him in the wilderness."
"https://en.uesp.net/wiki/Oblivion:May_the_Best_Thief_Win","Meet with Armand Christophe at midnight. Beat your competitors to Amantius Allectus' diary. Return the stolen diary to Armand.","Once you have learned about the existence of the Thieves Guild, travel to the Garden of Dareloth and wait until midnight. You will discover that three people have arrived in the garden. One is Armand Christophe, local Thieves Guild doyen, the other two are your fellow guild candidates, Amusei, an Argonian, and Methredhel, a Bosmer. The Race for the Diary[edit] Armand will inform you that in order to join the Thieves Guild, a simple competition will be conducted. You are to steal a diary from Amantius Allectus, and the first thief to retrieve the diary and return it to him will be inducted into the Guild. Armand will only indicate that Amantius is located somewhere in the Imperial City, but that the local beggars might be able to tell you where his house is located. Amusei may loudly say that Amantius may live in the Elven Gardens District, but this is not true, so do not listen to him. Plan of Attack[edit] Once you have commenced the quest, Methredhel will begin to run towards the Imperial City – she appears to already know the target's location. You can opt to follow her, however she is quite fast and depending on your current level and speed you may lose her quickly. By asking any of the Imperial City beggars (after a five-coin bribe), you will gain the information that Amantius lives in the far east side of the Temple District. The easiest beggar to query is Puny Ancus who is conveniently located just outside the Garden of Dareloth, directly behind Methredhel's shack. If his disposition toward you is high enough, he will tell you for free. Amantius' diary details a grim experiment With the location of Amantius' house confirmed, make your way to the Imperial City Temple District and enter the house. You will generally find Methredhel already inside and sneaking around looking for the diary. As long as you head straight for the desk containing the diary quickly you should be able to obtain the diary before she does. Creative Thieving[edit] If you enter Amantius' house and Methredhel has beaten you and removed the diary already, you will be informed of this by a quest message. You will also be given a tip via the message that you will be able to steal the diary back from Methredhel (because neither you nor Methredhel is a member of the Guild yet, it's not considered a violation of Guild rules). Methredhel will return to her shack in the Waterfront District and place the diary in a locked chest - where you can steal it while she sleeps. You may encounter Adanrel or Carwen awake inside which makes sneaking open her chest somewhat more difficult. You can choose to wait until the early evening, around 6pm, before attempting to steal the diary as Methredhel will be away from her shack for dinner. After 12-36 hours (a noon and then a midnight has passed since the diary was placed in the chest), she will retrieve the diary to deliver it to Armand. Alternatively, you can simply pick-pocket the diary from Methredhel on her way back home. Welcome to the Thieves Guild[edit] Return the diary at midnight to Armand in the Garden of Dareloth, and you'll have officially joined the Thieves Guild! If you complete the quest by giving Armand the diary, you will receive 1 Infamy point. A Second Fighting Chance[edit] If you do not manage to retrieve the diary and return it to Armand, you still have a chance at entering the Thieves Guild via a second thieving mission. Armand will instruct you to steal a sword from the shop A Fighting Chance, located in the Market District. Armand tells you that ""Amusei is a bungler and won't get this offer,"" so there is no need to worry about competition this time around. Make sure you have lockpicks because you will need to break in some doors. The sword, Rohssan's Antique Cutlass, is located in a chest on the second floor of Rohssan's shop in her private quarters. Rohssan's unnamed dog is located in her private quarters, guarding the chest, so you will need to either: Use your sneak or illusion skills to retrieve the sword without alerting the dog. Kill the dog and retrieve the sword. Use a Calm or Command Creature spell to pacify the dog after you steal the sword. If you are attempting the theft at night, Rohssan is sleeping in her private quarters, so a sneak attack on the dog is best to prevent it from alerting her to your presence. Breaking into her quarters during the day while Rohssan is tending the shop is also an option, just ensure that you are successfully sneaking on the stairs when you pick the lock. Return to Armand with the sword to become a member of the Thieves Guild and receive 2 Infamy points."
"https://en.uesp.net/wiki/Oblivion:Mazoga_the_Orc_(quest)","After hearing rumors of an Orc claiming to be a knight, speak with the count about her. The Count will demand you to figure out what she wants. Speak to Mazoga; she wants you to find Weebam-Na, a local hunter. Return to the count, and tell him what she said. He tells you about Weebam-Na. Find Weebam-Na, and take him to Mazoga. She will want him to take her to Fisherman's Rock; Weebam-Na will respond, and promptly retreat. Take Mazoga to Fisherman's Rock, and she'll confront Mogens Wind-Shifter. You should aid her in the battle to keep her from dying. After the skirmish, she tells you of her becoming a knight and her experiences. You are free to loot the gang members' corpses. Return to the Count, and he'll give you the opportunity to become a Knight-Errant of the White Stallion.","Mysterious Knight[edit] There's talk in town of an Orc named Mazoga who claims to be a knight. You can find her in the Leyawiin Castle County Hall, but she won't tell you much until after you've spoken with Count Marius Caro. Speak to the Count about ""Service to Leyawiin"" and he will ask you to find out what Mazoga wants. Speak to Mazoga, (who demands that you call her 'Sir', even though she is a woman) who wants you to find a local hunter named Weebam-Na, and bring him to her. Report your findings to the Count and he'll ask you to find Weebam-Na. He tells you Weebam-Na is a well known hunter who has a house in town. Find Weebam-Na. He won't want to cooperate at first, but after a little persuasion he'll be curious to go see what this is about. Mazoga demands that Weebam-Na take her to Fisherman's Rock but she won't divulge why, so he refuses to take her, although he will give directions. If you talk to Weebam-Na after this, he will say, ""Good luck with Mazoga,"" and makes a hasty retreat. Mazoga the Orc and Mogens Wind-Shifter have a nice chat Fisherman's Rock[edit] Talk to Mazoga again and she'll demand that you take her to Fisherman's Rock. She says Mogens Wind-Shifter has a camp there and she needs to talk to him. She also says that she doesn't want any head-bashing before she finishes talking, a clue that there will eventually be some head-bashing. Fisherman's Rock is a short run north of town on the eastern river bank. When you arrive there with Mazoga, she'll start to talk to Mogens and accuse him of murdering her friend, Ra'vindra. She then starts a fight and she'll need help with Mogens' gang of four (Mogens, J'Baasha, Mensa Selas, and Ayisha), who will attack you as well. Reward[edit] After the battle, Mazoga tells you the story of how her best friend was murdered by Mogens and his gang after Ra'vindra told the city guard about them. Mazoga then became a self-appointed knight and swore an oath of vengeance. She says you can keep all the bandits' gear, suggests perhaps you should become a knight yourself, and then heads back to Castle Leyawiin. Report to the Count to receive his gratitude. As a reward, he offers you an opportunity to become a Knight-Errant of the White Stallion. This then leads to the Knights of the White Stallion quest."
"https://en.uesp.net/wiki/Oblivion:Mephala","Once you have reached level 15, travel to the Shrine of Mephala, and make an offering of nightshade. Activate the shrine with the offering between midnight and dawn to receive your task. Kill the leaders of two prominent families in Bleaker's Way. Plant evidence suggesting the deaths were the product of house warring. Return to the shrine for your reward of the Ebony Blade.","Locating the Shrine of Mephala[edit] Mephala's Shrine is located in the Great Forest, east of the Silver Road, halfway between where it meets the Orange and Red Ring Roads. The location of this Shrine can be marked on your map by: Speaking to Ontus Vanin about ""Daedric shrines""; you must have already read Modern Heretics or have spoken with Ulene Hlervu about ""Cheydinhal"". Speaking to Luther Broad about ""Imperial City""; you must raise disposition to 60. An Offering to the God[edit] You need to be at least level 15 to start this quest. Talk to the Dunmer there, Dredena Hlavel. Request an audience and she will tell you to make an offering of nightshade between midnight and dawn; places where it can be found are detailed on the Nightshade article. Once you have some nightshade, activate the shrine. Mephala wants you to go to Bleaker's Way and kill the leaders of the two prominent families there. Her exact dialogue is: Call me 'Webspinner'. Pluck but a single thread, and the weave unravels. In Bleaker's Way, two families, Nord and Dunmer, live in perfect harmony. But beneath the surface lurks the secret seed of strife. Kill the leaders of the two families. Plant evidence to implicate the other family as the killer. And don't get caught. Be cunning. Don't spoil my scheme. And don't die... that would spoil everything. Ha-ha-ha-hah! The leaders are Hrol Ulfgar and Nivan Dalvilu.  After killing them you are supposed to plant evidence making it look like the other family was responsible for the murder. Dalvilu vs Ulfgar - the fight begins The Task at Hand[edit] When you first get to Bleaker's Way, you need to find the fake evidence.  Inside Nivan Dalvilu's house you will find a Dalvilu Cermonial Dagger [sic], located on a low table to the right of the entrance; this dagger should be planted on Hrol Ulfgar's body after you've killed him.  In Hrol Ulfgar's house you will find the Ulfgar Family Ring, located next to a Guide to Leyawiin on a table near the base of the attic stairs; the ring should be planted on Nivan Dalvilu's body also after you've killed him. Wait in their houses until they come home, and kill them. Plant the evidence listed above. Before returning to Mephala's shrine, talk to any of the Dalvilu or Ulfgar family members about Hrol Ulfgar or Nivan Dalvilu to plant the seeds of animosity.  Once that is done, the families will openly attack each other until one of the families has been destroyed. Return to the shrine to receive the Ebony Blade, a one-handed blade with Silence and Absorb Health enchantments. Mephala will congratulate you: Well done, little webspinner. Is there a prettier sight than friends at war? Take pleasure in the strife you have caused, mortal. (in Remastered the dialogue stops here and the ebony sword is awarded) Savor the divine essence of a well-spun plot. And here's a little needle to help you stitch your own tangled tapestries."
"https://en.uesp.net/wiki/Oblivion:Mercantile_Training","Once you have a Mercantile skill of 70, speak with Margarte in Leyawiin or Seed-Neeus at Northern Goods and Trade in Chorrol. Collect 10,000 gold to receive training from Palonirya.","Prove your Worth[edit] The two advanced trainers who can give you the master training reference necessary to start this quest are Margarte in Leyawiin or Seed-Neeus at Northern Goods and Trade in Chorrol. Speak to Palonirya in the Imperial City to find that she has only one requirement before she will train you in Mercantile: you must possess over 10,000 gold. You only need to have the gold before she trains you for the first time. Even if you then spend all the gold, she will continue to provide training (as long as you have enough gold to pay for the training session)."
