Quest URL,Content
https://zelda-archive.fandom.com/wiki/EX_Teleportation_Rumors!,"""Rumor has it there's a tool that allows you to instantly travel to wherever you've placed it. Apparently South Akkala Stable has a copy of Super Rumor Mill EX, which details some rumors about this rare item...""
— Adventure Log description
EX Teleportation Rumors! is a DLC side quest in The Legend of Zelda: Breath of the Wild. It is unlocked upon installation of the DLC Pack ""The Master Trials"". It requests Link to find the Super Rumor Mill V2 book at the South Akkala Stable. The quest guides Link toward a new key item, the Travel Medallion, found in a Treasure Chest which has just appeared at Lomei Labyrinth Island in the Akkala Sea region, near the middle of the southern wall in the vast chamber of the labyrinth containing aging Guardian beneath the Tu Ka'loh Shrine. Link can distinguish the chest containing the Travel Medallion from the others as it is contained inside an EX Treasure Chest which has the ""EX"" in bold letters on the lid. Collecting it completes the side quest.
The Travel Medallion[]
Main article: Travel Medallion
The Travel Medallion is a piece of ancient Sheikah technology that allows Link to create temporary Travel Gates called Travel Points which he can use as Fast Travel points. The Travel Medallion functions similar to Farore's Wind from Ocarina of Time though functions outside of Dungeons. However the Travel Medallion cannot be used in certain locations such as the Trial of the Sword. Link can only create one Travel Point at a time and creating a new one causes the previous one to be disappear.
The Travel Medallion is useful as it allows Link to create Travel Points in specific places that he wishes to return to later without too must backtracking. It can also make reaching specific locations such as Link's House or the Woodcutter's House less time consuming. It is especially useful in areas that currently lack  an active Travel Gate making it especially useful early on in his quest after leaving the Great Plateau."
https://zelda-archive.fandom.com/wiki/The_Mystery_Polluter,"When spoken to, Dalia will express dismay that even though she has been working to make the soil fertile so she can start a garden, someone keeps sending refuse down the irrigation system.
Following the trail of melon rinds back up to their source will lead Link to Calyban, a Gerudo sitting up on the wall beside the water that flows throughout Gerudo Town. She has been eating Hydromelons and throwing the rinds into the water, which is what is polluting Dalia's garden.
Calyban will demand Link bring her ten wildberries in exchange for her ceasing to throw melon rinds down the irrigation system. Upon tasting the wildberries, Calyban realizes she has been selfish and vows to go help Dalia with her garden.
When Link goes to speak to Dalia again, she will tell him that some Gerudo woman she had never met before came to help her clean up the garbage, and even gave her a hydromelon. She will give the hydromelon to him to thank him for helping her resolve the problem. Dalia says the Gerudo woman also gave her some wildberries, so her garden will be a wildberry plot now, and that Link can come and visit whenever he likes. Dalia can be found at night sleeping in her mother's fruit stand tent. You cannot talk to her until morning, when she will run to the patch of dirt she has been trying to cultivate a garden inside of. This patch of dirt is to the right of the tavern."
https://zelda-archive.fandom.com/wiki/EX_Treasure:_Twilight_Relic,"""The royal family of Hyrule collected historically significant outfits, but they were stolen by a bandit named Misko. One of the items stolen was a helmet of twilight... There's a journal that places the location of this treasure somewhere in the Outpost Ruins...""
— Adventure Log
EX Treasure: Twilight Relic is a side quest from The Legend of Zelda: Breath of the Wild. It is unlocked upon installation of the DLC Pack ""The Master Trials"". It requests Link to find the Misko's EX Journal at the Outpost Ruins. The quest guides Link toward the ""twilight relic"" treasure, a new Treasure Chest containing the Midna's Helmet, and located at the temple ruins soaked in the waters of Regencia River which refers to the Sage Temple Ruins. Link can find the chest in the northwestern building of the Sage Temple Ruins, and get it by using the Magnesis Rune."
https://zelda-archive.fandom.com/wiki/EX_Treasure:_Usurper_King,"""The royal family of Hyrule collected historically significant outfits, but they were stolen by a bandit named Misko. One of the items stolen was the helmet of the Usurper King. Somewhere in the Deya Village Ruins is a journal that places the location of this treasure...""
— Adventure Log
EX Treasure: Usurper King is a side quest from The Legend of Zelda: Breath of the Wild. It is unlocked upon installation of the DLC Pack ""The Champions' Ballad"". It requests Link to find and read the Misko's EX Journal 2. The quest guides Link toward the ""Usurper King's Helmet"" treasure, a new Treasure Chest containing Zant's Helmet buried on a small island in Tobio's Hollow."
https://zelda-archive.fandom.com/wiki/The_Jewel_Trade,"The Jewel Trade is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Ramella, who can be found at Goron City."
https://zelda-archive.fandom.com/wiki/The_Hero%27s_Cache,"Kass at Kitano Bay
""One day I'll return to fight evil. My cache is at 17 of 24, This rock will point towards it's retrieval.""
— Kass's song about the quest
Hero's Cache is a side quest from The Legend of Zelda: Breath of the Wild. It is given to Link by Kass, who can be found at Kitano Bay.
""My cache is at 17 of 24"" refers to a 24-hour clock position where the north of the area corresponds to noon. The treasure can be found at 5 o'clock. There is a Gold Rupee in the Treasure Chest hidden between the rock in the 5 o'clock position and can be accessed by using the Magnesis Rune."
https://zelda-archive.fandom.com/wiki/The_Apple_of_My_Eye,"The Apple of My Eye is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Juney, who can be found at Rito Village. She requires a Baked Apple. After completing the quest Link can exchange  Baked Apples with her for rupees."
https://zelda-archive.fandom.com/wiki/EX_Trial_of_the_Sword,"The voice mentions a trial and advises Link to speak with the The Great Deku Tree at Korok Forest to take on the challenge. According to The Great Deku Tree, the Master Sword's power has to be awakened. When Link approaches the pedestal, he requests him to place the sword back in its pedestal and to face the Trial of the Sword, which takes place in the Sword Monks' Shrine.
Similar to what occurs at arriving on Eventide Island for the first time in search of the Shrine during ""Stranded on Eventide"", Link will not be permitted to use any of his weapons, armor, items, or gear that he has collected from outside of the trial and must rely on what he collects inside of the trial for survival. Link is also barred from using the Travel Medallion within the trial and resuming progress from that floor, should Link leave for whatever reason. When Link has gone through all forty five floors, at the end he will come across the ""Sword Monks"" who are seven unnamed Sheikah Monks who will return the Master Sword back to its original splendor.
In order to clear a floor, Link must defeat the enemies of that floor with whatever he has on him at the time so he can teleport to the next floor. If Link departs from the trial before he clears all forty-five floors, he must restart the trial all the way from the first floor. However the trial is separated into three sections and when he completes a section Link can stop and return to take on the others later. The first section is the easiest and once completed the Master Sword's base attack power is increased to 40. The second section is moderately difficult and once completed the Master Sword's base attack power is increased to 50. The third and final section is the hardest and once completed unlocks the Master Sword's ""true"" power state permanently increasing its attack power to 60 and increasing its durability.
Unlocking the ""True"" Master Sword[]
Link wielding the ""True"" Master Sword after completing the trial
Upon completing this trial, Link will find a room with seven Sword Monks who restore the Master Sword's true power. Once Link removes the Master Sword from its pedestal within the room, the Master Sword's ""True"" full powered glowing state will be unlocked permanently, thus allowing Link to use it at all times. The Master Sword's true power state doubles the Master Sword's 30 base attack to 60 and increases its durability.
It does not make the Master Sword truly ""unbreakable"" as it still loses its charge and enters its cool down phase (the duration of which remains the same), though its increased durability allows it to be used more and its allows Link to use its full power at all times, instead only when he's facing corrupted enemies, Scourges of the Divine Beasts, and Ganon himself."
https://zelda-archive.fandom.com/wiki/Arrows_of_Burning_Heat,"Arrows of Burning Heat is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Rola, who can be found at Kakariko Village."
https://zelda-archive.fandom.com/wiki/Find_Kheel,"Find Kheel

Have an image for this quest?Then please upload it!


First appearance
The Legend of Zelda: Breath of the Wild (2017)


Given by
Amali


Type
Side Quest


Location
Rito Village


Prerequisite(s)
None


Reward(s)
Purple Rupee
Find Kheel is a side quest in The Legend of Zelda: Breath of the Wild. The quest is obtained from Amali, a Rito mother worried that her daughter Kheel might have flown to Warbler's Point just west of Rito Village alone to practice her singing. Once Link travels there and returns with news that her daughter made it safely, Amali rewards him with a Purple Rupee."
https://zelda-archive.fandom.com/wiki/The_Eighth_Heroine,"The Eighth Heroine is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Bozai, who can be found at Gerudo Town."
https://zelda-archive.fandom.com/wiki/Special_Delivery,"Special Delivery is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Finley, who can be found at the Bank of Wishes. Link is tasked with following and protecting Finley's Letter to Mercay Island and meeting Sasan who will receive the letter. The quest is completed once Link has returned the letter to Finley. The reward for completion is 300 Rupees."
https://zelda-archive.fandom.com/wiki/A_Parent%27s_Love,"""You overheard a fight between Hagie and Ruli, husband and wife. Their daughter Hunnie is sick and won't get better if she doesn't eat. But the thing is, the only food she has an appetite for is cake, and finding a particular cake to please her has proven nearly impossible. Ruli is at her wit's end, ready to even trade her soul to a monster if it means finding a cake her daughter will eat. Where are they going to find a suitable cake?""
— In-game quote
A Parent's Love is a side quest in The Legend of Zelda: Breath of the Wild. This quest can be unlocked by having already bought the Vacant House in Hateno Village and Hudson has moved to the Akkala province. The quest is only available after the fourth house has been built in Tarrey Town.
The first objective is to sneak to the back of the house at night and to listen in to the conversation between Hagie and Ruli. Once the side quest is triggered Link needs to obtain a Monster Cake. After giving it to Ruli, Link will spawn outside. By talk to Ruli again, she gives a gold Rupee and will ask to talk to Hunnie from time to time."
https://zelda-archive.fandom.com/wiki/Frog_Catching,"Frog Catching is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Tumbo in Zora's Domain after Vah Ruta has been freed. During the side quest, Tumbo requests Link catch five Hot-Footed Frogs for him. Tumbo will reward Link for his efforts with an Armoranth."
https://zelda-archive.fandom.com/wiki/The_Royal_White_Stallion,"""The white horse on Safula Hill supposedly has a beautiful pure-white coat without any mottling... They say it roams by itself, apart from other groups of horses. If you end up finding it and registering it at a stable, I'd really love to see it. Thanks.""
— Toffa
Toffa tells Link his grandfather's story about a pure white horse. It may be a descendant of the Royal Family's White Horse originally owned by Princess Zelda. It was said to have escaped to Safula Hill after the fall of Hyrule Castle to Calamity Ganon one hundred years ago according to local legend.
The white horse can be found at Safula Hill along the path that leads to the Sanidin Park Ruins. The horse is warier, requiring Link to crouch walk as slowly as possible while approaching it from behind. Link can wear clothing and use items that increase his stealth to make approaching it more easier. Three additional segments to the Stamina Wheel are needed in order to be able to tame this horse, otherwise Link will get throw off while attempting to ride it. Energizing Elixirs and Enduring Elixirs can be used if Link does not have the necessary stamina for it. Shock Arrows and Ice Arrows can stun or freeze it to make mounting it easier, though he should use a weaker strength bow such as a Boko or Wooden Bow to avoid causing too much damage to prevent him from accidentally killing it. Shock Arrows are preferred unless it is raining as Link will have to wait for the horse to thaw before mounting while Shock Arrows wear off much more quickly though rain boosts their damage and effect. Link should avoid mounting it during thunderstorms while wearing metallic equipment that attracts lightning though removing said equipment will allow Link to mount it without worrying about attracting lightning though it still could be kill by a stray lightning bolt or the lightning strikes could spook the horse while trying to sneak up on it. Link can also climb the nearby tree and use the Paraglider to land on its back though if his timing is off the startled horse will rear up knocking Link down with its hooves.
After taming it, Link can ride and bring it back to Toffa at the stable. Toffa will request to register it first before speaking to him, though Link can skip this part by registering it as soon as he returns though Link can register it at any Stable he chooses to though the Outskirt Stable is the closest and easiest to reach as the Tabantha Bridge Stable, Serenne Stable, and Riverside Stable are all pretty far and Link would have to return anyways to speak to Toffa to complete the side quest. After it is registered, Toffa is surprised that his grandfather was not lying and gives Link the Royal Bridle and Saddle. This equipment was inherited by Toffa from his own grandfather, custom fitted for the royal family's white horse, which he will automatically equip to the horse replacing the Stable Bridle and Stable Saddle acquired upon registration. Link however can have Canni or female  stable hands at a couple of other stables to change its bridle and saddle after he becomes fully bonding with the White Horse as it allows its mane and equipment be changed unlike Epona and the Giant Horse. The easiest way to achieve max bond with it is to feed it horse food (Apples, Swift Carrots, or Endura Carrots) until it stops eating. The White Horse is the only special horse that is required to be registered as registering the Giant Horse is optional as ""Hunt for the Giant Horse"" only requires Link to tame it and show it to Straia. The White Horse is the only special horse that can be equipped with the Ancient Bridle and Ancient Saddle with it even being shown in promotional art wearing the Ancient Horse Gear.
Toffa is in awe of the horse and tells Link that the sight of the Princess riding atop her white horse was supposed to be a beauty beyond words. It is implied his grandfather may have acquired the equipment off of Zelda's original horse when it began living on Safula Hill but was apparently unable to tame the Royal White Horse which presumably refused to be tamed by anyone as it was Zelda's personal horse. He states that he has no doubts that it is the grandchild of Zelda's white horse though it is unclear if this is true or if the Zelda's original Horse survived for a century possibly with its life prolonged due to its bond and/or association with Zelda or through intervention of divine entities such as Hylia or Malanya. Alternatively White Horses could be extremely long lived something which Toffa and his grandfather may have been unaware of.
After the quest is completed, Toffa says if he was a little younger, he would ride that White Horse with a gal just like the princess. Ironically, Toffa is unaware Link is Zelda's personal Royal Knight and that Zelda is still alive containing Calamity Ganon in Hyrule Castle though presumably he became aware of this fact after Dark Beast Ganon's defeat as Zelda returned to rebuild her kingdom after a century of keeping Ganon sealed."
https://zelda-archive.fandom.com/wiki/The_Search_for_Barta,"The Search for Barta

Have an image for this quest?Then please upload it!


First appearance
The Legend of Zelda: Breath of the Wild (2017)


Given by
Liana


Type
Side Quest


Location
Gerudo Desert


Prerequisite(s)
None
The Search for Barta is a side quest in The Legend of Zelda: Breath of the Wild. It is a quest given to Link by Liana in the Gerudo Desert. It is one of the side quests related and needed to be completed for the main quest The Thunder Helm. To complete the quest, Link needs to find Barta near the leviathan bones in the Gerudo Desert. When Barta has been located, Link will have to give her a Hearty Durian. Barta will return to Gerudo Town and talking to Liana will finish the quest."
https://zelda-archive.fandom.com/wiki/EX_Treasure:_Dark_Armor,"""The royal family of Hyrule collected historically significant outfits, but they were stolen by a bandit named Misko. One of the items stolen was armor belonging to a dark entity. Somewhere in the Deya Village Ruins is a journal that places the location of this treasure ...""
— Adventure Log
EX Treasure: Dark Armor is a side quest from The Legend of Zelda: Breath of the Wild. It is unlocked upon installation of the DLC Pack ""The Champions' Ballad"". It requests Link to find and read the Misko's EX Journal 2. The quest guides Link toward the ""Evil Spirit's"" treasures, three new Treasure Chests containing the ""Phantom Ganon Equipment"". The treasures containing the Phantom Ganon Skull, Armor and Greaves are respectively buried in the south of the Corta Lake,  in the Floria River, and in the Ebara Forest."
https://zelda-archive.fandom.com/wiki/EX_Royal_Guard_Rumors,"""Rumor has it a Royal Guard uniform can still be found at Hyrule Castle. Apparently Riverside Stable has a copy of Super Rumor Mill EX, which details some rumors about this rare outfit.""
— Adventure Log
EX Royal Guard Rumors is a side quest from The Legend of Zelda: Breath of the Wild. It is unlocked upon installation of the DLC Pack ""The Champions' Ballad"". It requests Link to find and read the Super Rumor Mill V4. The quest guides Link toward the ""uniform once belonging to the royal guards who protected the royal family"" treasures, three new Treasure Chests containing the ""Royal Guard Uniform"". The treasures containing the Royal Guard Cap, Uniform and Boots are buried inside Hyrule Castle, respectively on the second floor of the Sanctum, in a small chamber hidden west of the Dining Hall, and in the Guards' Chamber."
https://zelda-archive.fandom.com/wiki/The_Thunder_Helm,"The Thunder Helm is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Riju in the Gerudo Desert. The purpose of this quest is to complete several side quests in order to help the Gerudo in Gerudo Town with their various problems. The Thunder Helm will be given to Link as the reward. Several side quests must be completed:
The Search for Barta from Liana
Medicinal Molduga from Malena
The Mystery Polluter from Dalia
Tools of the Trade from Isha"
https://zelda-archive.fandom.com/wiki/Luminous_Stone_Gathering,"Luminous Stone Gathering is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Ledo, who can be found at Zora's Domain."
https://zelda-archive.fandom.com/wiki/The_Giant_of_Ralis_Pond,"The Giant of Ralis Pond is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Torfeau, who can be found at Zora's Domain."
https://zelda-archive.fandom.com/wiki/Missing_in_Action,"Missing in Action is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Sesami, who can be found at Gerudo Canyon Stable."
https://zelda-archive.fandom.com/wiki/Legendary_Rabbit_Trial,"Legendary Rabbit Trial is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Peeks, who can be found at Korok Forest. After obtaining the Camera Rune and returning Hestu to the Korok Forest, Link learns that Peeks would like to see one of the legendary glowing creatures inhabiting Hyrule. Link must take a picture of a Blupee and show it to Peeks. He can find two Blupees along the path that leads from Kakariko Village to Cotera's Great Fairy Fountain, or several gathered on Satori Mountain every time the Lord of the Mountain appears. Once the picture shown, Peeks rewards Link with a Silver Rupee (100 Rupees). Peeks then speculates that Blupees may be responsible for making all the Rupees found in Hyrule."
https://zelda-archive.fandom.com/wiki/Koko%27s_Specialty,"Koko's Specialty is a side quest in The Legend of Zelda: Breath of the Wild. It is the fourth and final Cooking side quest given by Koko in Kakariko Village. It becomes available after Link completes ""Koko's Kitchen"", ""Cooking with Koko"", and ""Koko Cuisine"". Koko wants to make her late mother's recipe for Energizing Honeyed Apple but needs some Courser Bee Honey which is difficult for her to obtain as it is dangerous for her to leave Kakariko Village. Courser Bee Honey can be obtained by collecting Beehives after knocking them down from trees. The best way to knock them down is to use Remote Bombs as it will kill the bees and knock down the hives.
Three beehives can be found near in trees around the cabin at Fort Hateno in East Necluda. One beehive appears on a tree at the fork in the road near the abandoned Equestrian Riding Course in East Necluda. Another beehive can be found on the Great Plateau in a boarded up cave near the large Bokoblin Camp close to the Woodcutter's House or in a tree near a smaller camp northeast of the Woodcutter's House. Another beehive spawns on the ground in the Honeyvore Bear cave near a small pond at Crenel Peak in Hyrule Field. Additionally, Honeyvore Bears occasionally drop Courser Bee Honey when killed along with their meat. Link only needs to bring Koko one hive of Courser Bee Honey to complete the quest and she will reward Link with a Energizing Honeyed Apple. Additionally, the ""Koko's Recipe Corner"" recipe for Energizing Honeyed Apple will be added to the Completed Adventure Log entry for Koko's Specialty.
It is the final cooking side quest given by Koko and if Link talks to her afterwards, Koko reveals that she has decided to become a cook when she grows up and will have to come up with her own recipes, but admits coming up with her own recipes is hard."
https://zelda-archive.fandom.com/wiki/A_Freezing_Rod,"A Freezing Rod is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Kula, who can be found at Korok Forest."
https://zelda-archive.fandom.com/wiki/Playtime_with_Cottla,"Playtime with Cottla is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Cottla, who can be found at Kakariko Village."
https://zelda-archive.fandom.com/wiki/A_Gift_for_the_Great_Fairy,"A Gift for the Great Fairy is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Toren, who can be found at Tabantha Bridge Stable. Toren dreams of meeting the Great Fairy Kaysa that inhabits Tabantha Frontier, but it is too dangerous for him to search for her fountain due to the Guardian Skywatchers and monsters in the region. He requests Link take an offering of 500 Rupees as a gift to Kaysa. If Link has only revived one Great Fairy (it doesn't matter which one), he can use the 500 to revive Kaya's Great Fairy Fountain and return to Toren to complete the quest. However if he has revived more than one, he will have to pay more than 500, depending on how many he has revived, thus he will have to cover the rest of revival cost himself."
https://zelda-archive.fandom.com/wiki/Collaboration:_Xenoblade_Chronicles_2,
https://zelda-archive.fandom.com/wiki/EX_Treasure:_Garb_of_Winds,"""The royal family of Hyrule collected historically significant outfits, but they were stolen by a bandit named Misko. One of the items stolen was the blue garb of the Hero of Winds. Somewhere in the Deya Village Ruins is a journal that places the location of this treasure...""
— Adventure Log
EX Treasure: Garb of Winds is a side quest from The Legend of Zelda: Breath of the Wild. It is unlocked upon installation of the DLC Pack ""The Champions' Ballad"". It requests Link to find and read the Misko's EX Journal 2. The quest guides Link toward the ""blue garb of the Hero of Winds"" treasure, a new Treasure Chest containing the Island Lobster Shirt buried in a cave of the Cora Lake."
https://zelda-archive.fandom.com/wiki/The_Sheep_Rustlers,"The Sheep Rustlers is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Koyin, who can be found at Hateno Village."
https://zelda-archive.fandom.com/wiki/Death_Mountain%27s_Secret,"Dugby is soaking underwater when he speaks to Link, causing his speech to be garbled and sound like gibberish. However, if Link returns to the Hot Springs at night, Dugby will be on land sleeping and Link can hear him talking in his sleep and giving clues such as ""The treasure...at the top of a lava waterfall..."" and ""Treasure... the way to Bridge of Eldin... an amazing stick..."". Both clues together reveal that the treasure is located atop the lava falls along the path leading from the springs to the Bridge of Eldin. Link must head the top of the path middle lava fall, then search around the nearby small peak for a Weak Wall destroyable with Remote Bombs or certain melee weapons capable of breaking Ore Deposits in a single hit. After breaking down it, Link will find a Drillshaft behind the wall.
Link must then return to the Hot Springs and show the Drillshaft to Dugby to complete the side quest. If Dugby is sleeping, Link must wait for his awakening. Once Link says he found it, Dugby reveals that he had hidden the Drillshaft, and once checked, he eventually figures out that Link was responsible for the noise he heard when he was breaking down the wall."
https://zelda-archive.fandom.com/wiki/Diving_is_Beauty!,"Diving is Beauty! is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Gruve, who can be found at Zora's Domain.
To dive, at the edge, press X to jump and A to dive off."
https://zelda-archive.fandom.com/wiki/Balloon_Flight,"Shamae asks Link to help her find a way to float into the sky. Link must use at least two or more Octo Balloons to lift one of the Barrels near Shamae. If not in his inventory, Link can obtained Octo Balloons by defeating Octoroks in nearby Pico Pond. After having built a floating barrel, Shamae rewards Link with a rare Star Fragment."
https://zelda-archive.fandom.com/wiki/Good-Sized_Horse,"""You ran into a traveler named Zyle on a road in the Gerudo region - he's in trouble after losing his horse on his journey. He says he'll give you 300 Rupees if you bring him a horse... but it has to be appropriately sized for Zyle's body frame.""
— Adventure Log description
Good-Sized Horse is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Zyle, who can be found at Gerudo Canyon.
He asks to be brought a horse to replace the one he lost on his travels. It can be one that has already been registered at a stable or unregistered, but either way, the Link will not be able to get the horse back. Only regular horses are accepted, but the Zyle has unique dialogue when refusing a Giant Horse (which is too big), a Stalhorse (which is too scary), or others (any of which are ""not a horse"", including the Lord of the Mountain, Bear, and Deer). He will however accept the rare White Horse, though a new White Horse will appear on Safula Hill which Link can tame though he reacts to the White Horse the same way he does any other horse he accepts. Link doesn't even have to tame the horse as he can steal a tamed wild horse of Bokoblin horse riders which ride fully tamed wild horses. Two Red Bokoblin horse riders can be found hunting Boar on Sahasra Slope near Kakariko Village and can easily be killed with a strong bow allowing Link to take one of their their horses. Alternatively if Link has a registered horse he no longer wishes to keep and wants to free up space, he can take it to Zyle to make a profit.
After accepting the horse Link brings him, Zyle pays Link a Gold Rupee and takes ownership of the horse which if registered becomes registered to Zyle though Link keeps any currently equipped horse equipment.
Zyle uses the horse to reach the Outskirt Stable where Link can find him after the quest is completed. Though Zyle tries to insist he still owns the horse he momentarily slips up and reveals that he sold the horse though stops himself from revealing the whole thing and insists he still owns it indicating he may be running a scam as he apparently sold it for more than he paid Link. This explains why he says that any good-sized horse Link brings him is identical to the Horse he lost even the White Horse which is extremely rare thus it is likely his whole story about losing his horse was a lie and he was simply taking advantage of Link's kindness to acquire a regular good-sized horse he could sell thus explaining why he is so particular as presumably the Giant Horse or Stalhorse would be difficult to sell off and Link might discover Zyle's deception as the Giant Horse is easily recognizeable due to its size and the fact it is the last of its kind thus Link could potentially discover it was sold. While White Horse are uncommon they are by no means rare as a new one appears in the wild if Link sells a White Horse to Zyle (though its possible the White Horse escaped back into the wild though Link must re-tame it for selling it to Zyle). Link however can get even by selling Zyle a horse or Bokoblin tamed horse with poor stats during the quest (Bokoblin tamed ones do not have to be tamed as they can be mounted after their riders are knocked off or killed though they generally have poor stats). Beyond this Link is unable to punish Zyle for his deception (save for harassing him by attacking him though Zyle reacts like most NPCs). However Link can take advantage of Zyle's request to make a decent profit off any registered horse he is willing to part with thus use Zyle to free up stable space.
This quest is the only time Link can sell a horse as Stables take in any registered horses he choses to let go for free."
https://zelda-archive.fandom.com/wiki/Riddles_of_Hyrule,"Riddles of Hyrule

Have an image for this quest?Then please upload it!


First appearance
The Legend of Zelda: Breath of the Wild (2017)


Given by
Walton


Type
Side Quest


Location
Korok Forest


Prerequisite(s)
None
Riddles of Hyrule is a side quest from The Legend of Zelda: Breath of the Wild. It is a quest given to Link by Walton in the Great Hyrule Forest region, specifically on top of the Great Deku Tree. The purpose of this quest is to gather an assortment of ingredients and bring them back one by one to him."
https://zelda-archive.fandom.com/wiki/The_Horseback_Hoodlums,"The Horseback Hoodlums is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Perosa, who can be found at Highland Stable."
