Quest URL,Category,Synopsis,Objectives
https://horizon.fandom.com/wiki/Into_The_Borderlands,Main_quests,"Aloy, Marad, Avad and Erend meeting to discuss the situation.
Met with the realization that Erend's sister Ersa may still be alive after discovering the ambush was staged, Erend heads back to Meridian to re-examine the body. Upon arriving at the Sun-King's palace, Aloy is escorted by Blameless Marad to meet with Sun-King Avad and Erend. After a brief introduction to Avad, Erend confirms that the body isn't Ersa's. Through Marad they learn that the most likely candidate for her kidnapping is an Oseram named Dervahl. After Avad fills Aloy in on his and Ersa's history, she agrees to assist in finding Ersa. Marad instructs her to travel to the Oseram border town of Pitchcliff to meet with one of his agents who will know more about where to find Dervahl. Erend agrees to meet them there.
Aloy looking at the map Marad's operative drew with his own blood.
At Pitchcliff, Erend and Aloy meet in the marketplace and become concerned when they don't see Marad's agent. Using her Focus, Aloy follows some hurried tracks through the settlement and finds the agent's dead body, likely killed by Dervahl's men. Before dying, the man drew a crude map with his blood. Examining the markings, they are able to determine the likely location at which they will find Dervahl and his men.
Aloy, Erend and the Vanguard preparing to storm the camp.
Navigating into the mountains behind Pitchcliff, Aloy finds Dervahl's Camp. They discover that he has restrained a number of machines which are chained up around the camp. Aloy and Erend must fight through the camp, and they are joined by a few members of the Oseram guard. Aloy is able to break the machines' chains by shooting the mechanisms holding then in place. Releasing the machines and taking out the Oseram fighting for Dervahl, they head further into the camp where they find a set of cellar doors. As Aloy begins to descend into the basement, she triggers a sonic blast that alerts the Oseram guard within. He emerges from the stairway brandishing a heavy weapon. After killing Dervahl's champion, Aloy loots a pair of earplugs from his body that will protect her from the sound waves barring their access to the basement.
Erend breaking the sonic device that's incapacitating Ersa.
After disabling the sonic devices, Aloy and Erend enter the basement and find a captive and badly injured Ersa. As Erend comforts her, she explains that Dervahl invited her to meet, claiming he wanted to negotiate. Ersa agreed, but she guessed that the meeting would be a trap and took her best men from the Vanguard in an attempt to finish him off.
Erend holding Ersa in his arms.
Ersa then reveals them that Dervahl is planning an attack on Meridian. After some final words to Erend, Ersa finally passes away. Looking around the workshop, Aloy finds a clue that will help them find Dervahl - a receipt for a large shipment of Blaze sent to an Oseram in Meridian. Leaving Erend to mourn his sister, Aloy embarks for the city.","Meet Erend at the Palace of the Sun
Talk to Marad
Follow Marad
Go to Pitchcliff and meet with Marad's operative.
Meet Marad's Operative in the marketplace at Pitchcliff.
Find Marad's Operative
Examine the Operative's Body
Go to Dervahl's Camp
Kill the Outlanders and Machines
Find Ersa
Defeat Dervahl's Champion
Loot Dervahl's Champion (only possible after all machines - even permanently overridden ones - are defeated)
Disable the Sonic Barrier
Investigate Dervahl's Workshop to find a lead on his whereabouts.
Talk to Erend"
https://horizon.fandom.com/wiki/The_Sun_Shall_Fall,Main_quests,"Aloy and Erend explaining their findings to Marad and Avad.
When Aloy and Erend finally track down Erend's sister Ersa during the main quest Into the Borderlands, before dying she warns them of a destructive plan hatched by her kidnapper, the Oseram warlord Dervahl, to cause an explosion in Meridian. While searching through Dervahl's Camp, Aloy finds a letter referencing a shipment of Blaze sent to a warehouse in the city. Aloy and Erend decide to meet at the Palace of the Sun to warn the Sun-King Avad of the imminent threat. Avad's advisor, Marad, points them to a warehouse recently purchased by an Oseram landlord. They agree this is the most likely location of Dervahl's Blaze shipment.
Erend and Aloy pushing the Blaze outside.
Aloy meets Erend and a few members of his Vanguard at the warehouse. Erend kicks in the door and enters, but quickly steps back after noticing a large Blaze bomb in the middle of the room. Aloy carefully examines the bomb using her Focus and begins searching the rest of the warehouse. Upstairs, she locates more large barrels of Blaze next to a large window. Instead of allowing the bomb to detonate and ignite the barrels on the floor above it, Aloy decides to push the barrels out the window in hopes that the explosion damage will be greatly reduced. Erend helps her dislodge the heavy barrels and they escape the warehouse just in time for the bomb to explode. The building is destroyed, but the rest of the city remains largely untouched.
Dervahl chastising Avad.
Although the bomb plot is thwarted, Aloy remains suspicious that Dervahl has more planned based on his threat to ""force Avad to watch"" as he wreaked havoc on Meridian. Aloy heads back to the Palace of the Sun where she finds Dervahl standing over Avad, who was cowering and whimpering due to Dervahl's sonic device. Dervahl attempts to remotely detonate his bomb, unaware that it has already gone off. When he and his cronies run off to survey the damage, Aloy follows them, swiftly disabling the sonic device along the way.
The Vanguard dragging an unconscious Dervahl away.
Aloy engages in battle with Dervahl and two of his men who join in. Dervahl carries a powerful Tearblaster, and once downed he will use a machine lure to summon Glinthawks. After Aloy completes the battle, Erend rushes in, soon followed by Avad and the Vanguard. Dervahl is taken away and Avad thanks Aloy for her help. Aloy has a brief conversation with Avad to debrief. Finally, she speaks to Erend, who tells her that he plans on returning to the Claim.","Go to Palace of the Sun in Meridian
Talk to Avad
Go to the Warehouse
Enter the Warehouse
Examine the Bomb
Search the Warehouse
Destroy the Window Bracket
Push the Blaze out the Window
Investigate the Area for a lead on Dervahl's whereabouts.
Follow the Trail
Follow Dervahl into the Palace
Go to the Solarium
Destroy the Sonic Device
Defeat Dervahl and his Men
Talk to Dervahl
Kill the Glinthawks
Talk to Dervahl
Talk to Erend
Talk to Avad"
https://horizon.fandom.com/wiki/In_Her_Mother%27s_Footsteps,Side_quests,"An injured Nora father, Thok, asks for Aloy's assistance in finding his daughter, Arana, who has gone in solitary pursuit of her mother's spear embedded in a Scrapper.
The spear, made by Thok's deceased wife and Arana's mother, Edena, became lodged in a Scrapper after Thok failed to defeat it. Given the sentimental value of the spear and despite her father's protests, Arana sets out to retrieve the spear.
While searching for his daughter, Thok's leg gives out, rendering him unable to continue. After she stumbles upon him, he asks Aloy for her assistance.
Aloy finds Arana stranded on a platform with four Watchers prowling below. After taking out the Watchers, Arana jumps down to thank Aloy. Agreeing to get the spear back herself, she sends Arana back to her father. Using her Focus, Aloy follows Arana's steps to just outside of Mother's Cradle. From there Aloy picks up the trail of the Scrapper, following it across a river to a herd of other Scrappers and Watchers near the Southern Embrace Gate.
Aloy recovers Arana's spear from the marked Scrapper and comments on the strong crafting ability of its maker. She returns to Arana and Thok to receive their gratitude. As a reward, Thok upgrades Aloy's spear.","Find Arana
Kill the Watchers
Talk to Arana
Follow Arana's Tracks
Follow the Scrapper's Tracks
Recover Arana's Spear
Return to Thok"
https://horizon.fandom.com/wiki/The_Forgotten,Side_quests,"Olara's troubled brother, Brom, has gone missing. Brom was exiled from the Nora tribe for ten years and lived in a camp outside of the major settlements. When his sentence was over, he did not return. Olara petitioned the Matriarchs to send Braves looking for him, but they found only his abandoned, blood-soaked camp.
Aloy comes across Olara calling out to Brom from a ledge in the southern part of the Embrace and offers to help. She heads to his camp and finds it overrun with Watchers. By scanning the site with her Focus, Aloy tracks a trail of blood to a bucket with footprints. Sensing that something strange is going on, she tracks the footprints to a group of Scrappers.
After dispatching them, Aloy stumbles upon the carcass of a Watcher with a spear in it. More clues reveal themselves when she finds a stolen supply crate and then finds the supplies abandoned. At the end of the trail is Brom himself. He talks to himself and appears to be in distress, threatening suicide while teetering on a cliff. Aloy talks him away from the ledge and Olara appears not soon after. Brom's mental illness seems to prevent him from returning to the Nora, but Olara is just happy to see him and knows she can take care of him outside of the tribe. Depending on the player's dialogue choices, Olara will either keep watch over Brom or send him back to the wilderness on his own.","Go to Brom's Camp
Kill the Watchers
Investigate Brom's Camp
Search the Camp for the Blood Trail
Investigate the Area with your Focus
Follow the Blood Trail
Examine the Knife
Follow the Blood Trail
Examine the Bucket
Follow the Tracks
Examine the Shrine
Follow the Tracks
Kill the Scrappers
Examine the Destroyed Watcher
Follow the Tracks
Examine the Supply Cache
Follow the Tracks
Talk to Brom"
https://horizon.fandom.com/wiki/Ancient_Armory,Side_quests,"Tucked into the Sacred Lands of the Nora is a long-forgotten bunker of the Old Ones that contains a curious set of armor sealed away behind locked Ancient Doors. To gain access, Aloy must collect five Power Cells located throughout the world.
Obtaining the quest[]
This quest will be activated either the first time Aloy comes across one of the Power Cells during the main quest or when she visits the Bunker, depending on which happens first.
If Aloy visits the rock formation east of Mother's Rise before finding a Power Cell, the quest will be triggered after using handholds to climb down into an underground lake following the path into the underground bunker.
If Aloy doesn't visit the bunker, the quest will start automatically when she picks up one of the Power Cells required to open the locked Ancient Doors. Four of the Power Cells can easily be obtained during the main quest, but the fifth requires Aloy to revisit the ruins she fell into and found her Focus in as a child. The first Power Cell can be obtained during The Womb of the Mountain.
Power Cells[]
First Cell[]
One Power Cell is found in the underground facility that Aloy fell into as a child. This location can be revisited at any time during the game. Return to the ruins near Mother's Watch and make your way through them. Eventually you will come to a locked door that must be pried open with your spear. Beyond that there will be another doorway which is blocked by stalactites. Simply smash these with your spear and you will find the Power Cell on a table at the back of the room.
Second Cell[]
The second Power Cell is in All-Mother Mountain. After the Proving quest, you will end up here at the beginning of the main quest, The Womb of the Mountain. Instead of following Teersa to the left, go straight out of the room where you get your equipment back until you find a locked red door. Look to the left, crawl down a tunnel lit with candles, and you will find the Cell in the room at the end. If this Cell is not obtained during the Womb of the Mountain quest, it will not be accessible again until the main quest, The Heart of the Nora. The gate to Mother's Watch will be closed and All-Mother cannot be entered until then. Note that the fifth and final cell cannot be obtained until the quest after The Heart of the Nora in any case, so this makes little difference overall.
Third Cell[]
The third cell is in the Maker's End ruin, which you will visit as part of the Maker's End main quest. Climb all the way to the very top of the ruins to Ted Faro's office. Once there, instead of following the quest objective and examining the data storage system, turn around and find the yellow handholds leading up the ruined sky scraper. Follow these all the way to the top and find the Power Cell there. Use the rappel point to return to Ted Faro's office and continue the quest.
Fourth Cell[]
The fourth cell is in the Grave-Hoard, where you will go to as part of the Grave-Hoard main storyline quest. Once you have restored power to the Ancient Door and gone through it, look around until you spot a telltale green diamond, indicating the hidden Power Cell. You will need to pass this cell in order to get to the next part of the facility, so it is perhaps the most difficult one to miss.
Fifth Cell[]
The final Power Cell requires the quest The Mountain That Fell. Go to GAIA Prime. Instead of rappelling down, go to the left of the rappel point and carefully move to the edge of the cliff. There are hidden handholds leading up to a hidden-in-plain-sight area where you will find a purple-lit hallway. The Power Cell sits on a shelf to the right at the very back.
Opening the locks[]
Take your five Power Cells back and slide two into the vacant slots. Now you have to solve a puzzle where you have to rotate each of the five holograms into a certain position. A display to the right will show five 24-hour codes in military time. Imagine each hologram as a clock and turn them to their respective position. The first door is open, and on the right of the new room, you will find five more holographic locks. Use the last three Power Cells, and this time, a panel on the left will show angle measurements (90 degrees, 270 degrees, etc). Again, just turn the locks to these positions (from left to right) right, left, up, right, left. Now the final barrier is down and you can just walk in and claim it.","Find a Use for the Power Cell
Restore Power to the Bunker Door
Investigate the Bunker
Restore Power to the Mechanism
Retrieve the Ancient Armor"
https://horizon.fandom.com/wiki/Insult_to_Injury,Side_quests,"Obtaining the quest[]
Aloy can receive this quest from one of two Nora healers: Enara in Mother's Heart and Fia in Mother's Rise.
In Mother's Rise, Aloy can speak to Fia who is tending to a Brave that was fatally wounded in the nearby ambush following the Proving Massacre. She explains that the rest of the wounded were carried to Mother's Heart, but due to the severity of this hunter's injuries he was left behind. Fia has been asked to remain with him in his final moments. Fia will ask Aloy to find Dreamwillow to help ease the man into death.
If Aloy visits Mother's Heart before speaking to Fia, she will encounter Fia's aunt, Enara, tending to the wounded on a porch in Mother's Heart. Overworked and exasperated, Enara initially snaps at Aloy before apologizing and accepting her offer for help. Enara will suggest that Aloy look for Dreamwillow along the Brave trails and asks her to bring whatever she finds to Fia.
Getting the Dreamwillow[]
Aloy navigates two Brave trails in the Embrace to loot their caches but finds that both have been emptied of the medicinal plant and filled with a few metal shards.
If Aloy received the quest from Fia, she will return and tell her the Dreamwillow has been taken.
If Aloy received the quest from Enara, she will next visit Fia in Mother's Rise. Fia will have the same dialogue that she does when giving Aloy the quest. However, instead of her asking Aloy to search for Dreamwillow, Aloy tells Fia that she searched the trails for Enara and came up empty.
Fia will then suggest Aloy pay a visit to Jun, a reclusive member of the tribe who lives in a secluded lodge on the edge of the Embrace. Jun is an alchemist that picks herbs and brews medicines. Fia tells Aloy to be careful because she may encounter more dangerous machines in the area.
As Aloy approaches his lodge she hears muffled cries coming from inside; Jun is crying out for help. After prying open Jun's door with her spear, she learns that a gang of outcasts stormed Jun's cabin, taking his Dreamwillow.
Using her Focus, Aloy follows the trail of the outcasts up the mountain, where she finds the band under attack by machines. After taking out the machines, Kurnst, the leader of the outcasts jumps down to thank her. He explains that they only took the Dreamwillow because they had wounded that were in need of it. After negotiations, he agrees to part with a small amount for Aloy to take back to Jun.
Aloy returns to Jun and gives him the Dreamwillow, instructing him to deliver it to Fia. Jun inquires about the fate of the outcast gang, using language that makes his disgust for outcasts clear. Aloy informs him of her own status as an outcast and an argument occurs. The player is presented with a flashpoint and regardless of choice, Aloy leaves with a warning: she will be back if the Dreamwillow is not delivered to Fia.","Search Brave Trails for Dreamwillow Caches
Talk to Fia
Find Jun
Investigate the Lodge
Unblock the door
Search the Area for Tracks
Follow the Tracks
Kill the Machines
Talk to the leader of the Outcasts
Return to Jun and give him the Dreamwillow"
https://horizon.fandom.com/wiki/Underequipped,Side_quests,"Obtaining the quest[]
This quest is given by Lubavad, the operator of a trading caravan company. He is encountered during Aloy's first trip to Hunter's Gathering. After failing to recruit the Banuk hunter Opitak to deliver ammunition to one of his caravans that was accidentally left behind before they left on an expedition to trade with the Banuk, he accepts Aloy's offer to help.
Lubavad explains that the route is frequented by Longlegs and Scrappers, as well as a dangerous new machine; out of concern for his employees, Lubavad prepared a crate of Explosive Arrows to help them defend the caravan. However, they failed to take the ammunition with them. Worried for the safety of his employees and knowing it is too dangerous to continue himself, Lubavad hands over the ammunition to Aloy to be delivered.
Alternatively, this quest can be obtained from the caravan boss himself, Marzavid. If Aloy encounters his caravan on the road east of Hunter's Gathering before speaking to Lubavad, Marzavid will call out to her for help and give her the quest. He will explain that his group is struggling to stave off the machines.
Reaching the traders[]
When Aloy arrives at the caravan, the trader Marzavid explains that the crate that was supposed to be holding the ammunition for their weapons was instead packed with Ridge-Wood. Just then, a wave of machines attacks the group. After defeating the machines, an inspection of the cargo reveals that the Songcores are missing. Marzavid immediately deduces that Dirid, a trader who had fled after the first wave of machine attacks, must have taken off with them. Agreeing to find Dirid, Aloy sets off to return the stolen goods.
Using her Focus to track down Dirid, Aloy confronts the thief, who at first claims to have no knowledge of the caravan. As he begins to explain himself, he is shot down by the dangerous new machine Lubavad warned Aloy about; a Stalker. After defeating the Stalker, Aloy returns to the dying and remorseful Dirid. After looting his body, Aloy returns to the caravan to deliver the stolen Songcores and receive her payment.","Deliver the Ammunition to the Caravan before machines wipe it out.
Talk to Marzavid
Kill the Machines
Talk to Marzavid
Find Dirid and recover what he stole from the caravan.
Kill the Stalker
Talk to Dirid
Recover the Songcores
Return to Marzavid"
https://horizon.fandom.com/wiki/A_Moment%27s_Peace,Side_quests,"While in Meridian, Aloy meets Vilgund, who tells her of a remote Banuk camp in the northern region, near the Anvil of the Moon, where machines are entirely docile. Vilgund sent two of his men to the camp to find out exactly what might be happening but has not heard back from them. He tells Aloy that he will pay her to relay information about the camp to him, as well as discover where his men are.
Upon entering the camp, Aloy confirms that the rumors are indeed true, with Banuk shamans living peacefully amongst machines, even Thunderjaws.
Aloy meets Tikuk, a shaman who tells her of a 'blue light', or the machine's spirit, that is strong in the area. When traveling through a storm, the Banuk heard the 'song' of the Thunderjaw and camped across the area. The Banuk people believe that each machine has a song, and that they were all docile before something turned them against humanity.
Aloy picks up a strange signal through her Focus that leads her to the top of a cliff overlooking the camp. There, she finds two Oseram, Menuf and Bajund, who plead with her to stop the others in their group, Garnund and Dorgeld, from messing with a suspicious device. Aloy discovers these are the men that Vilgund sent. The Oseram group is desperate to use this device for profit, but Aloy tells them they are in over their heads and makes them leave. Not long after, however, chaos can be heard in the camp below. The device was responsible for emitting a signal that calmed the machines, and the signal finally faded. The machines begin to attack the Banuk.
Aloy assists the rest of the camp in dispatching the now-deranged machines. The Banuk shamans thank her and express their hope that some day they can understand the machines' blue light.","Search for the Banuk Camp
Find the Oseram Explorers
Investigate the Banuk Camp
Search for a Path up the Mountain
Go to the Source of the Signal
Investigate the Voices
Confront the Oseram
Examine the Artifact
Return to the Banuk Camp
Kill the Machines
Speak to Tikuk
Return to Vilgund"
https://horizon.fandom.com/wiki/A_Daughter%27s_Vengeance,Side_quests,"While at Mother's Rise, Aloy encounters a young Nora man named Yan making supplication to All-Mother. Yan tells Aloy that his prayers are for All-Mother to watch over his sister Nakoa, who had left to find and exact vengeance upon Zaid, a brutal Carja captain who had murdered and mutilated their father before her eyes during the Red Raids. She was determined to find him, even if it meant leaving the Sacred Lands, though she knew that to do so meant exile. Aloy offers to find her.
After acquiring additional information about Nakoa and Zaid from the siblings' aunt Solai in Mother's Crown, Aloy heads to the Carja/Nora border, arriving at the Carja outpost Daytower. There she finds Zaid, who has been assigned to the outpost as a prefect, and learns that Nakoa had confronted attacked him there some time prior. When Aloy asks him about it and about his involvement in the Red Raids, he stoutly claims innocence and mistaken identity. As for Nakoa, he tells Aloy that he had her released instead of detained, as he did not hold her misguided attack against her.
These are both lies. After the end of the Red Raids, personnel who had been involved in these and other atrocities has been purged from the Carja military, including the men of Zaid's former unit. Zaid however, had covered his involvement and thus kept his position. He and his former men then started a slave ring. He would direct vulnerable members of other tribes, such as those traveling alone, to abandoned Carja outposts staffed by his slavers, who would abduct them and sell them at slave auctions. Nakoa had in fact been his latest victim. After she had left Daytower when he released her, he had his slavers seize and take her to an abandoned outpost where the victims were kept.
Seeing Aloy as another victim, he suggests that she enquire about Nakoa at a Carja outpost named Lonesome Rock, where he had heard that a young woman had been abducted by bandits. In truth, Lonesome Rock is one of the abandoned outposts that his ring use in abducting victims, and the men there are part of his slave ring. They will, he expects, seize Aloy when she arrives.
Aloy goes to Lonesome Rock. Firiv and his men attempt to seize her when they see her investigating a cart that was used to transport Nakoa to the abandoned outpost where the victims are kept, but Aloy kills them. Using her Focus to follow the trail made by the cart, she arrives at the compound, kills the slavers and finds and frees Nakoa and two other victims. However, just as they are freed, Zaid arrives with more men, intent on recapturing them and seizing Aloy. Aloy engages them, kills the men and incapacitates Zaid. Nakoa kills Zaid With a spear from one of his fallen men.
Afterward, Nakoa tells Aloy that her exile does not bother her, and that she intends to stay in Meridian and care for the other freed victims. However, she will get word back to Yan that she is alive and well.","Go to Mother's Crown
Talk to Solai
Go to Daytower
Talk to Zaid
Find the Outpost Commander
Go to Lonesome Rock
Explore Lonesome Rock
Examine the Cart
Follow the Cart Tracks
Explore the Compound
Kill the Guards
Explore the Compound
Talk to Nakoa
Escape the Compound
Kill Zaid and his Soldiers
Talk to Nakoa"
https://horizon.fandom.com/wiki/Fatal_Inheritance,Side_quests,"While in Meridian Village, Aloy overhears a young Carja man named Ranaman berating a member of the Vanguard for his refusal to help deal with machines that have been incessantly attacking his father's estate. After the Guardsman leaves, Aloy approaches Ranaman. Upon hearing about the situation from him, she offers to go to the estate, kill the machines and investigate the reason for the attacks. Ranaman appears grateful.
Aloy goes to the estate. After killing a prowling Ravager and Watchers, she discovers a lure which emits a signal that is attracting the machines, planted in the warehouse. After destroying it, she hears the cries of a young woman locked in a downstairs room in the house. The woman turns out to be Ranaman's sister, Daradi. Her father locked her in the room to protect her from the attacking machine, before he was killed by them. She informs Aloy that, far from being a concerned, caring son and brother, Ranaman is actually a greedy, murderous criminal whom their father disowned for his wickedness. Aloy realizes that it is he who planted the lure, to kill everyone on the estate in order to claim it as the sole heir.
Ranaman appears with another lure and admits to it all, smugly promising death to the two women when the machines drawn by this new lure arrive. However, his own wickedness destroys him when one of a flock of Glinthawks attracted by the lure seizes him, carries him off, and kills him. In the process, the lure is destroyed. Daradi again takes refuge in the house while Aloy successfully engages and kills the Glinthawks. Daradi thanks Aloy and gives her a Remarkable Reward Box in gratitude. Aloy leaves the estate.
Alternate ending[]
This quest can be completed without performing many of the objectives. After defeating the machines found at the estate, Aloy can return immediately to Ranaman without investigating the area, ending the quest. Completing the quest in this manner leads to the presumed death of Daradi, and Ranaman succeeding in his deception. This could be considered an easter egg, as the player is given no indication that returning to Ranaman at this stage of the quest is an option. If Aloy returns to the estate after ending the quest prematurely, neither Daradi nor the machine lure will be present, and the workshop will be permanently locked.","Go to Ranaman's Family Estate
Kill the Machines
Find the Source of the Shouting
Unblock the Door
Investigate the Estate to learn more about why the machines attacked.
Enter the Workshop
Investigate the Workshop
Return to Daradi
Kill the Machines
Talk to Daradi"
https://horizon.fandom.com/wiki/Heap_of_Trouble,Side_quests,"This quest can be started by ascending the tallest tower in Free Heap and talking to Petra. Upon arriving, Aloy meets the amicable Oseram inventor Petra Forgewoman, the leader of the settlement. A group of bandits has come between the Oseram and some valuable power cells in their foundry, and are trying to drive the Oseram off the claim. Furthermore, a pack of Scrappers have driven the Oseram away from some special weapon parts. Petra tasks Aloy with retrieving the needed goods so she can finish a powerful prototype weapon.
Aloy heads to the east of the settlement until she comes across the Oseram foundry, which is crawling with bandits. Aloy takes out all the bandits between her and the cells. There are high rock ledges and platforms all around the area that she can use to quietly snipe all the guards without raising the alarm. One is on a crate, another is at the top of a tower, and the last is in a junk heap.
Before Aloy leaves the foundry, she spots a bandit up above, who angrily yells down at her that the clan is on its way to burn Free Heap to the ground and will then come from her. He then retreats down a zip line. Aloy must head to the north to a junkyard crawling with Scrappers. Aloy searches through some scrap heaps to find the weapons parts, either killing or avoiding the few Scrappers that get in her way.
Returning to Free Heap, Aloy gives Petra the parts and warns her that a full attack is coming. Petra coolly welcomes them to try, and finishes her ""dispute settler:"" an extremely powerful weapon called the Oseram Cannon. Aloy then uses this deadly prototype to take out the entire clan of bandits.
Aloy returns the cannon to Petra, who is satisfied with the weapon's potential (although she admits it has room for improvement) and even more so with Aloy's help, telling her that she is in her debt.
""The saying goes that you can only trust metal--but my trust was well placed in you. You're owed, Aloy, machine hunter. I won't forget it.""
―Petra, at the quest's conclusion.","Go the the Bandit Lair
Recover the Power Cells
Go to the Scrapper Den
Recover the Weapon Parts
Give Weapon Parts to Petra
Protect Free Heap
Talk to Petra"
https://horizon.fandom.com/wiki/Acquired_Taste,Side_quests,"Aloy stumbles upon a small wooden shack in the western region of the Sundom. Inside she finds an exiled Banuk shaman named Brin. Aloy notices that the shaman has been wounded, apparently by a Sawtooth. He explains that he was attempting to drink the machine’s blood when he was attacked. He asks Aloy to bring him blood from a Sawtooth and offers to share his vision with her in return.
Brin suggests that she hunt in the Ridge of Veils, but any defeated Sawtooth can be looted for its blood. Once acquired, Aloy returns to Brin who drinks the blood and relays a vision of machine swarms originally being united, part of an 'all-thing' (rather, a hive mind), but suddenly finding themselves confused and without direction. Their shared consciousness was severed for reasons Brin can't relay. He then asks Aloy to bring him the blood of a Corruptor, pointing her to Coiled Canyon's cliffs where she will find Corruptor corpses. Aloy collects the Corruptor blood from the downed machines and returns to Brin, who has a vision of Corruptors ravaging the land and bending other machines to their will. Aloy concurs that this is sort of how Corruptors work, and, surprised, asks how he came to know this; Brin responds cryptically that it is not he who knows, but rather the blood.
Next, he asks Aloy to retrieve blood from the ""hidden machines"" found deep in the Jewel. Aloy acquires the Stalker blood and brings it to Brin, who tells of a vision about the unflinching precision of these machines. They are purely weapons, and only serve the purpose of preying on living things, which Brin finds somewhat sad. However, he then states they're something above mere weapons; an ax doesn't remember its creation, but machines do, and apparently seek to return to the time of the Age of Metal. He next requests blood from a Thunderjaw, noting that they can be found in the eastern valleys. Aloy hunts a Thunderjaw and loots it, returning to Brin for the next vision. He drinks the blood and is struck by a vision that shows Thunderjaws to be young machines created because of humans. Aloy then asks Brin whether there are any machines whose blood he has never tasted. Brin tells her to hunt a Stormbird. Once Aloy takes down this machine and loots the blood for Brin, she returns to his hut for the final vision. Instead, Brin appears frightened by his vision and insists that he and Aloy should leave. He tells her that he has seen a vision of the future and dangerous storm is approaching.","Gather Sawtooth Blood
Deliver the Blood to Brin
Gather Corruptor Blood
Deliver the Blood to Brin
Gather Stalker Blood
Deliver the Blood to Brin
Gather Thunderjaw Blood
Deliver the Blood to Brin
Gather Stormbird Blood
Deliver the Blood to Brin"
https://horizon.fandom.com/wiki/Cause_for_Concern_-_Farewell,Side_quests,"Obtaining the quest[]
While exploring the Sacred Lands for the first time, Aloy will encounter Nil, a Carja outlander, kneeling near a few dead bandits. If she speaks to him, he will give her the quest. Once he gives the quest, Nil will continue to spawn throughout the Sacred Lands in various locations along the main path - always surrounded by three dead bandits - until Aloy meets him outside of the bandit camp.
Cause for Concern - Farewell[]
After clearing out all six Bandit Camps, Nil invites Aloy to join him on the mesa south of Meridian, overlooking the Spearshafts for their final farewell.
Upon climbing up to the mesa, a number of bandit corpses can be seen lying around the camp. Here, Nil challenges Aloy to a duel to the death.
Should Aloy choose to accept his duel, she defeats and kills him in battle.
Should Aloy decline, she bids farewell to a disappointed Nil.","Talk to Nil
Accept or Decline Nil's offer to battle. (Accept means killing Nil.)
Talk to Nil"
https://horizon.fandom.com/wiki/Sun_and_Shadow,Side_quests,"In Brightmarket, Aloy encounters a nobleman leaning over a bridge and searching the river. The man, Lahavis, explains that his young daughter, Elida, has gone missing after last being seen in the family's garden. He fears Elida, depressed over the ongoing Carja civil war, may have committed suicide.
Aloy agrees to look for the girl and starts her search by using her Focus to scan for clues in the garden where Elida was last seen. She discovers three items of interest - a bottle, a spyglass, and a shovel - before locating a trail of flower petals that leads to a small dock on the edge of the town. Aloy notices that a boat has been taken from the dock and decides to swim out to a nearby island to continue searching.
On the island, Aloy discovers Elida trapped on a high rock by a Snapmaw that has invaded her makeshift camp. After dispatching the Snapmaw, Aloy speaks to Elida and becomes suspicious when the girl seems hesitant to return to Brightmarket. Looking around the camp, Aloy notices that there are two sets of bedding and confronts Elida who admits that she is in love with a childhood friend, Atral, who has joined the Shadow Carja. Forbidden to meet, let alone elope due to the civil war, Elida reveals that she and Atral have been secretly meeting on this island whenever Atral lights a signal fire on the other side of the Daybrink. The fire has been lit but Atral is nowhere to be found and Elida begs Aloy to investigate.
At the site of the signal fire across the lake, Aloy finds signs of a struggle and follows a trail of drag marks up the mountainside to the Shadow Carja gate Kestrel's Perch. As she approaches, she can hear the sounds of interrogation taking place inside the outpost. Shadow Carja soldiers who have caught Atral lighting the signal fire erroneously believe he was communicating with enemy troops, and are torturing him to extract a confession. After fighting her way through the outpost, Aloy reaches the mortally wounded Atral just in time to hear his last message for Elida.
Aloy returns to Elida at her family's home and informs her of Atral's fate. She is distraught, but Aloy manages to talk her out of ending her own life and share her feelings with her worried father.","Investigate the Garden for a lead about Elida's whereabouts.
Examine the Bottle
Examine the Spyglass
Examine the Shovel
Follow the Tracks
Investigate the Boathouse
Investigate the Island
Kill the Snapmaw
Talk to Elida
Go to Atral's Signal Fire
Follow the Tracks
Find Atral
Talk to Atral
Return to Elida
Talk to Lahavis"
